"ConstituentID","DisplayName","ArtistBio","Nationality","Gender","BeginDate","EndDate","Wiki QID","ULAN"
"45999","Kodama Studios","est. 2011","","","2011","0","",""
"1163","Chema Cobo","Spanish, born 1952","Spanish","Male","1952","0","",""
"39360","Marimekko","Finnish, founded 1951","Finnish","","1951","0","",""
"374","Miriam Bat-Yosef","German, born 1931","German","Female","1931","0","",""
"5355","Jaroslav Šerých","Czech, 1923–2014","Czech","Male","1923","2014","",""
"1671","Charles Eames","American, 1907–1978","American","Male","1907","1978","Q170411","500029567.0"
"75235","Bombard Industries, Grand Haven, MI","","American","","0","0","",""
"6533","Ossip Zadkine","French, born Russia. 1890–1967","French","Male","1890","1967","Q160172","500007328.0"
"10343","Seiko Epson Corporation, Japan","","","","0","0","",""
"3291","Mikhail Kuprianov","Russian","Russian","Male","0","0","",""
"75017","Myrbor","French and Algerian, 1922–1936","French","","1922","1936","",""
"74126","Mettalglas A.G.","German","German","","0","0","",""
"7357","Angelo Testa","American, 1921–1984","American","Male","1921","1984","",""
"3514","Les Levine","American, born in Ireland 1935","American","Male","1935","0","Q18023286","500110692.0"
"16212","Nancy Holt","American, 1938–2014","American","Female","1938","2014","Q3335580","500027318.0"
"11","Jean (Hans) Arp","French, born Germany (Alsace). 1886–1966","French","Male","1886","1966","Q153739","500031000.0"
"4814","Paul Ranson","French, 1862–1909","French","Male","1862","1909","Q585067","500029480.0"
"5191","Jeffrey Scales","American, born 1954","American","Male","1954","0","",""
"49222","Jumana Manna","Palestinian, born 1987","Palestinian","Female","1987","0","",""
"741","Marianne Brandt","German, 1893–1983","German","Female","1893","1983","Q456521","500019983.0"
"10215","Figla Co., Ltd., Japan","","","","0","0","",""
"3591","Richard Long","British, born 1945","British","Male","1945","0","Q368645","500013903.0"
"6193","Adam Clark Vroman","American, 1856–1916","American","Male","1856","1916","Q13552833","500021818.0"
"29509","Stacy Benjamin","American, born 1970","American","Female","1970","0","",""
"9948","Iroquois China Co., Syracuse, NY","","","","0","0","",""
"48048","Michael Oblowitz","South African, born 1952","South African","Male","0","0","",""
"424","Robert Bechtle","American, 1932–2020","American","Male","1932","2020","Q328645","500016607.0"
"70011","Zhang Ke","Chinese, born 1970","Chinese","Male","1970","0","",""
"36070","Dean Lubensky","American, born 1966","American","","1966","0","",""
"1412","Stuart Davis","American, 1892–1964","American","Male","1892","1964","Q704588","500115507.0"
"69295","Paco Rabanne","Spanish, born 1934","Spanish","Male","1934","0","",""
"41882","Randal Kleiser","American, born 1946","American","Male","1946","0","",""
"14137","Ben Langlands","British, born 1955","British","Male","1955","0","",""
"35165","Brüder Rasch","German","German","","0","0","",""
"45677","David Wisdom","","","","0","0","",""
"69743","Flaminio Bertoni","Italian, 1903–1964","Italian","Male","1903","1964","",""
"4632","René Piot","French, 1869–1934","French","Male","1869","1934","",""
"18214","Earle Brown","American, 1926–2002","American","Male","1926","2002","",""
"11631","Otto Beyer, Leipzig/Berlin","","","","0","0","",""
"6622","Jeff Koons","American, born 1955","American","Male","1955","0","Q297525","500118778.0"
"27011","Kokuyo Co., Japan","","","","0","0","",""
"2969","Leopold von Kalckreuth","German, 1855–1928","German","Male","1855","1928","",""
"46096","Michael Amzalag","French, born 1968","French","Male","1968","0","",""
"48391","Ilona Weber","","","","0","0","",""
"46000","Touch Press, London","est. 2010","","","2010","0","",""
"1433","Walter De Maria","American, 1935–2013","American","Male","1935","2013","Q126506","500041866.0"
"6168","Lauretta Vinciarelli","Italian, 1943–2012","Italian","Female","1943","2012","",""
"42759","Magdiel Collazo","","","","0","0","",""
"41157","Katharina Heise (Karl Luis Heinrich-Salze)","German, 1891–1964","German","Female","1891","1964","",""
"69892","Rodolfo Krasno","French, born Argentina, 1926–1982","French","Male","1926","1982","",""
"1690","William Eggleston","American, born 1939","American","Male","1939","0","Q389912","500030719.0"
"47","Raimund Abraham","American, born Austria. 1933–2010","American","Male","1933","2010","Q78819","500031964.0"
"10258","Mitsubishi Electric Corp., Tokyo","","","","0","0","",""
"9011","Werkstätte Carl Auböck, Vienna","","","","0","0","",""
"4761","Wallace Putnam","American, 1899–1989","American","Male","1899","1989","",""
"47144","John Berg","American, born 1932","American","Male","1932","0","",""
"9272","Ruppelwerk GmbH, Gotha, Germany","","","","0","0","",""
"3935","Carlos Mérida","Guatemalan, 1891–1984","Guatemalan","Male","1891","1984","Q1043100","500004593.0"
"4535","Carl-Henning Pedersen","Danish, 1913–1993","Danish","Male","1913","1993","",""
"6453","Troels Wörsel","Danish, born 1950","Danish","Male","1950","0","Q7844947","500098582.0"
"3306","Mervyn Kurlansky","British, born 1936","British","Male","1936","0","",""
"69650","Franciska Clausen","Danish, 1899–1986","Danish","Female","1899","1986","",""
"9627","Sony Corporation of America, Park Ridge, NJ","","","","0","0","",""
"9511","The Isokon Furniture Company, London","","","","0","0","",""
"28876","Katerina Lanfranco","Canadian, born 1978","Canadian","Female","1978","0","",""
"22961","H.E. Lauffer Co., Inc., West Germany (now Germany)","German","German","","0","0","",""
"47112","Donald Elliot Ingber","American, born 1956","American","Male","1956","0","",""
"44912","Lee Jaffe","American, born 1950","American","Male","1950","0","",""
"2765","Ralph Humphrey","American, 1932–1990","American","Male","1932","1990","",""
"5401","Everett Shinn","American, 1873–1953","American","Male","1873","1953","",""
"7678","Martin Walde","Austrian, born 1957","Austrian","Male","1957","0","",""
"2141","Alberto Giacometti","Swiss, 1901–1966","Swiss","Male","1901","1966","Q157194","500118871.0"
"32620","Tanyth Berkeley","American, born 1969","American","Female","1969","0","",""
"24431","Horacio Coppola","Argentine, 1906–2012","Argentine","Male","1906","2012","Q633809","500037087.0"
"2684","Beth Van Hoesen","American, 1926–2010","American","Female","1926","2010","",""
"47615","Super Session","","","","0","0","",""
"3390","Eugene Larkin","American, born 1921","American","Male","1921","0","",""
"6377","Emmett Williams","American, 1925–2007","American","Male","1925","2007","Q719185","500085600.0"
"32989","Tisch School of the Arts","est. 1965","American","","1965","0","",""
"11197","Figli di Amedeo Cassina, Meda, Italy","","","","0","0","",""
"7731","Emil Kiess","German, born 1930","German","Male","1930","0","",""
"24148","Duplitskii","","","","0","0","",""
"5005","K.O.S. (Kids of Survival)","founded 1982","American","","1982","0","",""
"37394","Keenen Riley Architects","est. 1984","","","1984","0","",""
"31301","Pierre Bourdieu","French, 1930–2002","French","Male","1930","2002","",""
"4831","Omar Rayo","Colombian, 1928–2010","Colombian","Male","1928","2010","Q2741987","500107510.0"
"22590","Radice Snc, Italy","","","","0","0","",""
"23054","Ranton & Co., United Kingdom","","","","0","0","",""
"1074","Jean Charlot","American, born France. 1898–1979","American","Male","1898","1979","Q432546","500027773.0"
"453","Ernest J. Bellocq","American, 1873–1949","American","Male","1873","1949","Q712326","500060703.0"
"41154","Wilhelm Schuler","German, 1875–","German","","1875","0","",""
"10569","Richard Perry, Son & Company, Wolverhampton, England","","","","0","0","",""
"10599","Eschenbach Optik Nürnberg, Germany","","","","0","0","",""
"9384","Laverne Inc., New York, NY","","","","0","0","",""
"27190","Duro Bag Manufacturing Company, Elizabeth, New Jersey","founded 1953","American","","1953","0","",""
"28579","A.K. Burns","American, born 1975","American","Female","1975","0","",""
"4312","Oscar Nitzchke","American, born Germany. 1900–1991","American","Male","1900","1991","Q7106160","500034334.0"
"682","Jonathan Borofsky","American, born 1942","American","Male","1942","0","Q321527","500022042.0"
"10836","AKG Akustische und Kino-Geräte, Vienna","","Austrian","","0","0","",""
"3244","George Krause","American, born 1937","American","Male","1937","0","Q5541425","500333542.0"
"6386","Christopher Wilmarth","American, 1943–1987","American","Male","1943","1987","","500019367.0"
"30473","Gert Tobias","German, born Romania 1973","German","Male","1973","0","",""
"41414","LaboGroup, Paris","","","","0","0","",""
"67440","Iskra Grabulovski","Macedonian, 1936–2008","Macedonian","Female","1936","2008","",""
"8018","Lloyd Schwan","American, 1955–2001","American","Male","1955","2001","",""
"46879","The Dogz","","","","0","0","",""
"10904","Mort N. Marton Designs, NY","","","","0","0","",""
"19962","Hans-Ulrich Obrist","Swiss, born 1968","Swiss","Male","1968","0","",""
"40057","Sanford Biggers","American, born 1970","American","Male","1970","0","",""
"22534","John Hull Cutlers Corporation, New York, NY","","","","0","0","",""
"10170","Keramik Manufaktur Kupfermuehle, Germany","","","","0","0","",""
"3429","Gustave Le Gray","French, 1820–1884","French","Male","1820","1884","Q982549","500000537.0"
"27983","West 8 Urban Design & Landscape Architecture BV","Rotterdam, The Netherlands, founded 1987","Dutch","","1987","0","",""
"465","W. T. Benda","American, 1873–1948","American","Male","1873","1948","",""
"11048","Eggers, WI","","","","0","0","",""
"5143","Fred Sandback","American, 1943–2003","American","Male","1943","2003","Q1452504","500032779.0"
"8583","NASA","American","American","","0","0","Q23548",""
"3848","Jan Matulka","American, born Bohemia. 1890–1972","American","Male","1890","1972","Q6149475","500016408.0"
"1854","Agustín Fernández","Cuban, 1928–2006","Cuban","Male","1928","2006","",""
"5315","Richard Seewald","German, 1889–1976","German","Male","1889","1976","",""
"8480","Takashi Murakami","Japanese, born 1962","Japanese","Male","1962","0","Q352437","500116211.0"
"850","David Budd","American, 1927–1991","American","Male","1927","1991","",""
"35599","Paul Wong","Canadian, born 1954","Canadian","Male","1954","0","",""
"48274","Silk and Textile Printers Ltd","Australian, founded 1939","Australian","","1939","0","",""
"25552","Gilbert Proesch","British, born Italy 1943","British","Male","1943","0","Q1524052","500055849.0"
"5695","James Strombotne","American, born 1934","American","Male","1934","0","Q6143762","500020177.0"
"70040","Johan Hjerpe","","","Male","0","0","",""
"3484","John Lennon","British, 1940–1980","British","Male","1940","1980","Q1203","500106615.0"
"5747","Max Walter Svanberg","Swedish, born 1912","Swedish","Male","1912","0","",""
"6251","Bradford Washburn","American, 1910–2007","American","Male","1910","2007","Q331125",""
"10289","Tiffany Furnaces, Corona, NY","","","","0","0","",""
"6810","Bern Boyle","American, 1951–1992","American","Male","1951","1992","",""
"2137","Franz Gertsch","Swiss, born 1930","Swiss","Male","1930","0","Q116077","500006247.0"
"1434","Adolf De Meyer","German, 1868–1946","German","Male","1868","1946","Q365911","500115553.0"
"9022","Stirex Innovation AB, Spanga, Sweden","","","","0","0","",""
"10922","Minolta Camera Co., Ltd., Osaka","","","","0","0","",""
"3762","Boris Margo","American, born Ukraine. 1902–1995","American","Male","1902","1995","",""
"1196","Joe Colombo","Italian, 1930–1971","Italian","Male","1930","1971","Q709990","500109860.0"
"5511","Susana Solano","Spanish, born 1946","Spanish","Female","1946","0","Q1875842",""
"1520","Walter Dexel","German, 1890–1973","German","Male","1890","1973","Q449677","500005708.0"
"649","Christian Boltanski","French, born 1944","French","Male","1944","0","Q705225","500083011.0"
"39155","Nicholas Felton","American, born 1977","American","Male","1977","0","",""
"4640","Camille Pissarro","French, 1830–1903","French","Male","1830","1903","Q134741","500001924.0"
"10920","DESTA (Deutsche Stahlmöbel), Berlin","","","","0","0","",""
"450","Rudolf Belling","German, 1886–1972","German","Male","1886","1972","Q215029","500087529.0"
"10171","Jenaer Glaswerk Schott & Gen., Mainz, Germany","","","","0","0","",""
"2623","Eva Hesse","American, born Germany. 1936–1970","American","Female","1936","1970","Q215457","500026528.0"
"1132","Pierre Eugène Clairin","French, 1897–1980","French","Male","1897","1980","",""
"2422","John Gutmann","American, born Germany. 1905–1998","American","Male","1905","1998","Q216229","500033208.0"
"10001","Tecno S.p.A., Milan","","","","0","0","",""
"10416","Campana Objetos, São Paulo, Brazil","","","","0","0","",""
"3753","Léo Marchutz","French, 1903–1976","French","Male","1903","1976","",""
"86","Otl Aicher (also known as Otto Aicher)","German, 1922–1991","German","Male","1922","1991","Q61191","500058307.0"
"9886","Gerber Legendary Blades, Portland, OR","","","","0","0","",""
"6556","Eva Zeisel","American, born Hungary. 1906–2011","American","Female","1906","2011","Q216141","500092239.0"
"2096","Antoni Gaudí","Spanish, 1852–1926","Spanish","Male","1852","1926","Q25328","500014514.0"
"3542","Roy Lichtenstein","American, 1923–1997","American","Male","1923","1997","Q151679","500013596.0"
"10796","L'Atelier de Serge Mouille, France","","","","0","0","",""
"67013","Ljungberg's Textile AB","founded 1948","","","1948","0","",""
"29246","Koller-Craft Manufacturing, Inc.","USA","American","","0","0","",""
"29415","Howard Leight Industries, LLC, a division of Bacou-Dalloz Hearing Safety Group","USA, est. 1971","American","","1971","0","",""
"5021","James Rosenquist","American, 1933–2017","American","Male","1933","2017","Q448845","500021855.0"
"23035","Iittala Lasitehdas, Finland","","","","0","0","",""
"23615","Il'ia Rogovin","","","Female","0","0","",""
"1843","Sandi Fellman","American, born 1952","American","Female","1952","0","",""
"44873","Ramiro Bascans","Uruguayan, 1936–2012","Uruguayan","Male","1936","2012","",""
"40384","Douglas Davis","American, 1933 – 2014","American","Male","1933","2014","Q5301405","500116219.0"
"48390","Jiri Georg Dokoupil","Czech, born 1954","Czech","","1954","0","",""
"10249","Karhula-Iittala Glassworks, Iittala, Finland","","","","0","0","",""
"31253","Kathleen Lindsley","","","","0","0","",""
"26378","Vincent-HRD Company Ltd., Stevenage, Herts, England","British, 1928–1955","British","","1928","1955","",""
"7500","Raymond Pettibon","American, born 1957","American","Male","1957","0","Q564945","500115615.0"
"608","Barbara Bloom","American, born 1951","American","Female","1951","0","Q807360","500057050.0"
"5675","Gunta Stölzl","Swiss, born Germany. 1897–1983","Swiss","Female","1897","1983","Q73085","500048725.0"
"6852","Willi Titze","German, 1890–1979","German","Male","1890","1979","",""
"2242","Robert Goodnough","American, 1917–2010","American","Male","1917","2010","Q7344845","500032447.0"
"10594","Diehl Manufacturing Co., Elizabeth, NJ","","","","0","0","",""
"8156","Beat Streuli","Swiss, born 1957","Swiss","Male","1957","0","Q376770","500347126.0"
"4691","Larry Poons","American, born Japan 1937","American","Male","1937","0","Q327862","500019976.0"
"46997","Andrea Trimarchi","Italian, born 1980","Italian","Female","1980","0","",""
"48529","Perry Bard","","","","0","0","",""
"32209","Cecelia Condit","American, born 1947","American","Female","1947","0","",""
"8146","Sophie Alex","German, born 1967","German","Female","1967","0","",""
"29630","Yamagiwa Corporation, Japan","founded 1994","","","1994","0","",""
"26482","Alex Moulton Bicycles, England","established 1958","British","","1958","0","",""
"10468","H. C. Craythorne","","","","0","0","",""
"33080","Aranda/Lasch","USA, est. 2003","American","","2003","0","",""
"4705","Candido Portinari","Brazilian, 1903–1962","Brazilian","Male","1903","1962","Q319532","500022426.0"
"32734","Tristan Eaton","American, born 1978","American","Male","1978","0","",""
"3469","José Costa Leite","Brazilian","Brazilian","Male","0","0","",""
"32007","Louise Campbell","Danish, born 1970","Danish","Female","1970","0","Q6688666",""
"7192","Paul D. Miller","American, born 1943","American","Male","1943","0","",""
"2953","Dora Jung","Finnish, 1906–1980","Finnish","Female","1906","1980","Q11856286",""
"26492","Edra S.p.A., Italy","founded 1987","Italian","","1987","0","",""
"68052","Branislav Karadžić","Serbian, 1929–2007","Serbian","Male","1929","2007","",""
"4607","Francis Picabia","French, 1879–1953","French","Male","1879","1953","Q157321","500006325.0"
"39654","Peter Saville","British, born 1955","British","Male","1955","0","",""
"4293","Ben Nicholson","British, 1894–1982","British","Male","1894","1982","Q281637","500005137.0"
"36363","Matt Connors","American, born 1973","American","Male","1973","0","",""
"1918","Albert (Albert Mentzel) Flocon","French, 1909–1946","French","Male","1909","1946","",""
"10672","Bell Helmets, Inc., Norwalk, CA","","","","0","0","",""
"4066","Robert Moon","American, born 1941","American","Male","1941","0","",""
"4472","Mimmo Paladino","Italian, born 1948","Italian","Male","1948","0","Q701592","500021173.0"
"8659","Tom Wood","British, born 1951","British","Male","1951","0","Q2440237",""
"10801","J.G. Furniture Co., Brooklyn, NY","","","","0","0","",""
"41202","Wladislav Skotarek","Polish, 1894–1970","Polish","","1894","1970","",""
"69890","Laura Sheleen","","","Female","0","0","",""
"909","Paul Cadmus","American, 1904–1999","American","Male","1904","1999","Q519534","500009073.0"
"6104","Various Artists","Nationality unknown","Nationality unknown","","0","0","",""
"42745","Gustavo Gavilondo","","","","0","0","",""
"10522","Anonima Castelli, Bologna, Italy","","","","0","0","",""
"693","Fernando Botero","Colombian, born 1932","Colombian","Male","1932","0","Q272877","500004359.0"
"2775","Michael Hurson","American, 1941–2007","American","Male","1941","2007","",""
"2896","Alexei Jawlensky","Russian, 1864–1941","Russian","Male","1864","1941","Q156426","500017981.0"
"9770","The Hallicrafters Co., Chicago, IL","","","","0","0","",""
"2498","Marvin Harden","American, born 1935","American","Male","1935","0","",""
"386","Mary Bauermeister","American, born 1934","American","Female","1934","0","Q1426004","500021872.0"
"68675","Adelita Husni-Bey","Italian-Libyan, born 1985","Italian","Female","1985","0","",""
"9979","Asko, Lahti, Finland","","","","0","0","",""
"48101","Hiroshi Kawatu","","","","0","0","",""
"38010","Lauren Ewing","American, born 1946","American","Female","1946","0","",""
"39264","Abbie Herrick","","","Female","0","0","",""
"10650","Guzzini, Italy","","","","0","0","",""
"44638","Ryan Sullivan","American, born 1983","American","Male","1983","0","",""
"1578","César Domela-Nieuwenhuis","Dutch, 1900–1992","Dutch","Male","1900","1992","Q2717011","500007460.0"
"27186","Tatsuo Miyajima","Japanese, born 1957","Japanese","Male","1957","0","",""
"42744","Laura Diaz Milán","","","","0","0","",""
"9397","Design House Stockholm AB, Stockholm","","","","0","0","",""
"4240","Gertrud Natzler","American, born Austria. 1908–1971","American","Female","1908","1971","Q11924144","500102866.0"
"35566","Marcela Poch","Chilean, born 1964","Chilean","Female","1964","0","",""
"29732","Álvaro Siza","Portuguese, born 1933","Portuguese","Male","1933","0","Q251365","500018255.0"
"2863","William Henry Jackson","American, 1843–1942","American","Male","1843","1942","Q1971889","500030913.0"
"5044","Susan Rothenberg","American, 1945–2020","American","Female","1945","2020","Q436782","500024727.0"
"1097","Sandro Chia","Italian, born 1946","Italian","Male","1946","0","Q763368","500031353.0"
"9586","Yamazaki Vellodo Co., Ltd.","","","","0","0","",""
"37946","Qiu Anxiong","Chinese, born 1972","Chinese","Male","1972","0","",""
"5549","Raphael Soyer","American, born Russia.1899–1987","American","Male","1899","1987","Q2131415","500009897.0"
"1547","Jim Dine","American, born 1935","American","Male","1935","0","Q531234","500028463.0"
"37289","Barbara Moore","","","","0","0","",""
"4734","Ken Price","American, 1935–2012","American","Male","1935","2012","Q6390606","500026883.0"
"11109","Robert Smith, Kentfield, CA","","","Male","0","0","",""
"48321","Ian McKeever","British, born 1946","British","Male","0","0","",""
"131529","Mustafa Faruki","American, born 1979","American","Male","1979","0","",""
"26103","Thomas Scheibitz","German, born 1968","German","Male","1968","0","Q879603","500199494.0"
"9102","Benedikt von Poschinger Kristallwarenfabric, Oberzwieslau, Germany","","","","0","0","",""
"34619","El Anatsui","Ghanaian, born 1944","Ghanaian","Male","1944","0","Q1323876","500034780.0"
"179","Mariano Andreù","Spanish, 1888–1976","Spanish","Male","1888","1976","",""
"32041","Robert Altman","American, 1925–2006","American","Male","1925","2006","",""
"43107","Gustav Metzger","British, born Germany. 1926–2017","British","","1926","2017","",""
"802","Joan Brossa","Spanish, 1919–1998","Spanish","Male","1919","1998","Q260436","500271680.0"
"3757","Louis Marcoussis","Polish, 1883–1941","Polish","Male","1883","1941","Q1346343","500022494.0"
"9471","Braquette, Inc., New York, NY","","","","0","0","",""
"44517","ARO (Architecture Research Office)","est. 1993","","","1993","0","",""
"48532","Lee Roy Champagne","","","","0","0","",""
"7168","Livio Castiglioni","Italian, 1911–1979","Italian","Male","1911","1979","",""
"67122","Giorgia Lupi","Italian, born 1981","Italian","Female","1981","0","",""
"10168","Künstlerwerkstätten Verein, Vienna","","","","0","0","",""
"6953","Zaha Hadid","British, born Iraq. 1950–2016","British","Female","1950","2016","Q47780","500011138.0"
"6389","Michael Wilson","American, born 1947","American","Male","1947","0","",""
"10378","OY Tampella AB, Finland","","","","0","0","",""
"429","Max Beckmann","German, 1884–1950","German","Male","1884","1950","Q164683","500024106.0"
"29423","Evermore Company","China","Chinese","","0","0","",""
"10286","Mares Sport, Rapallo, Italy","","","","0","0","",""
"24729","Toscano Manetti, Florence","","","","0","0","",""
"6830","Kingsley Parker","American, born 1947","American","Male","1947","0","",""
"26273","Jules Séeberger (Séeberger Freres)","French, 1872–1932","French","Male","1872","1932","",""
"68177","Charles Morgan","American","American","","0","0","",""
"32097","Craig Hodgetts","American, born 1937","American","Male","1937","0","",""
"36947","Toshi Ichiyanagi","Japanese, born 1933","Japanese","Male","1933","0","Q1190476","500125482.0"
"9633","Yamaha Corporation, Hamamatsu, Japan","est. 1887","","","1887","0","",""
"2898","Marcel Jean","French, 1900–1993","French","Male","1900","1993","Q3289050","500022344.0"
"68270","Eugenio Espinoza","Venezuelan, born 1950","Venezuelan","Male","1950","0","",""
"4554","Gilles Peress","French, born 1946","French","Male","1946","0","Q324062","500041571.0"
"68383","Stephanie Syjuco","American, born Philippines 1974","American","Female","1974","0","",""
"1563","Jun Dobashi","Japanese, 1910–1975","Japanese","Male","1910","1975","",""
"7532","Nan Goldin","American, born 1953","American","Female","1953","0","Q234279","500105338.0"
"5469","Max Slevogt","German, 1868–1932","German","Male","1868","1932","Q703356","500016330.0"
"27144","Eve Aschheim","American, born 1958","American","Female","1958","0","",""
"2260","John Gossage","American, born 1946","American","Male","1946","0","",""
"41380","Lonni Ideler","","","","0","0","",""
"69894","Roberto Altmann","Cuban, born 1942","Cuban","Male","1942","0","",""
"4670","Serge Poliakoff","French, born Russia. 1900–1969","French","Male","1900","1969","",""
"9188","Wiener Werkstätte, Vienna","","","","0","0","",""
"5205","Edwin Scharff","German, 1887–1955","German","Male","1887","1955","",""
"45061","Susannah C. Drake","","American","Female","0","0","",""
"4381","Hiroshi Ohchi","Japanese, 1908–1974","Japanese","Male","1908","1974","",""
"34915","Steve Reinke","Canadian, born 1963","Canadian","Male","1963","0","",""
"49055","Printex","","Finnish","","0","0","",""
"47513","Laura Graham","","","","0","0","",""
"5293","Kurt Schwitters","German, 1887–1948","German","Male","1887","1948","Q155158","500026542.0"
"2047","Wanda Gág","American, 1893–1946","American","Female","1893","1946","Q1012900","500107586.0"
"2700","Ludwig Hohlwein","German, 1874–1949","German","Male","1874","1949","Q314525","500071930.0"
"5983","Richard Tuttle","American, born 1941","American","Male","1941","0","Q836743","500116277.0"
"3372","Ed E. Langbein","American","American","Male","0","0","",""
"24184","Various Unknown Artists","","","","0","0","",""
"2769","Richard Hunt","American, born 1935","American","Male","1935","0","Q7326615","500124131.0"
"42567","Marion Weiss","American, born 1957","American","Female","1957","0","",""
"6589","Francisco Zuñiga","Mexican, 1912–1998","Mexican","Male","1912","1998","Q351618","500020110.0"
"43709","Lizzie Fitch","American, born 1981","American","Female","1981","0","",""
"1634","Marcel Duchamp","American, born France. 1887–1968","American","Male","1887","1968","Q5912","500115393.0"
"38224","Studio AR.DI.TI","Italian, est. 1969","Italian","","1969","0","",""
"5773","Yasse Tabuchi","Japanese, 1921–2009","Japanese","Male","1921","2009","",""
"8086","Gosbert Adler","German, born 1956","German","Male","1956","0","",""
"10638","Vistosi, Italy","","","","0","0","",""
"5174","Key Sato","Japanese, 1906–1978","Japanese","Male","1906","1978","Q16235259","500099820.0"
"74235","John Jensen","American, 1924–2003","American","","1924","2003","",""
"1402","Arthur B. Davies","American, 1862–1928","American","Male","1862","1928","Q708502","500013464.0"
"10909","Kaplan/Aronson, New York, NY","","","","0","0","",""
"46998","Simone Farresin","Italian, born 1983","Italian","Female","1983","0","",""
"31455","Akihiko Kotani","Japanese, born 1957","Japanese","Male","1957","0","",""
"22827","Georges Heinz","French, born 1959","French","Male","1959","0","",""
"33145","Christian Marc Schmidt","German, born 1977","German","Male","1977","0","",""
"2026","Shigeo Fukuda","Japanese, 1932–2009","Japanese","Male","1932","2009","",""
"39362","Mazzanti & Arquitectos","","","","0","0","",""
"37440","Edward Krasiński","Polish, 1925–2004","Polish","Male","1925","2004","Q11696204","500104480.0"
"10513","Edelzinn E. Hueck, Lüdenscheid, Austria","","","","0","0","",""
"9312","Isabel Scott Fabrics, New York, NY","","","","0","0","",""
"8640","U.S. Coast Guard","American","American","","0","0","Q11224",""
"2520","Grace Hartigan","American, 1922–2008","American","Female","1922","2008","Q535581","500027518.0"
"25982","Olafur Eliasson","Danish and Icelandic, born 1967","Icelandic","Male","1967","0","Q365691","500116131.0"
"10237","Martin Archery, USA","","","","0","0","",""
"24649","Collective of Masters of Analytical Art-Pavel Filonov’s School","","","","0","0","",""
"2204","Henri Goetz","French, 1909–1989","French","Male","1909","1989","",""
"3071","Eugène Nestor de Kermadec","French, 1899–1976","French","Male","1899","1976","",""
"3369","Lois Lane","American, born 1948","American","Female","1948","0","",""
"10481","San Castings Corp., Brewster, NY","","","","0","0","",""
"4038","Amedeo Modigliani","Italian, 1884–1920","Italian","Male","1884","1920","Q120993","500026509.0"
"9885","Kurt Versen Co., Englewood, NJ","","","","0","0","",""
"38016","Athena Tacha","American, born Greece 1936","American","Female","1936","0","",""
"47091","Shure Incorporated","est. 1925","","","1925","0","",""
"484","Roloff Beny","Canadian, 1924–1984","Canadian","Male","1924","1984","",""
"5994","Edgard Tytgat","Belgian, 1879–1957","Belgian","Male","1879","1957","Q366851","500031116.0"
"41251","John Outterbridge","American, born 1933","American","Male","1933","0","",""
"68307","William Farley","","","","0","0","",""
"10459","Atelier Vitreon, North Haven, CT","","","","0","0","",""
"10543","Randall Made Knives, Orlando, FL","","","","0","0","",""
"33915","Huma Bhabha","American, born Pakistan 1962","American","Female","1962","0","Q5936654","500294125.0"
"7998","Lyn Godley","American, born 1956","American","Female","1956","0","",""
"26820","Piaggio S.p.A., Pontedera, Italy","founded 1884","Italian","","1884","0","",""
"4325","Sidney Nolan","Australian, 1917–1992","Australian","Male","1917","1992","Q381031","500028209.0"
"4827","Antonin Raymond","American, 1888–1976","American","Male","1888","1976","Q2857569","500030312.0"
"9284","Laverne Originals, New York, NY","","","","0","0","",""
"23259","UN Studio Van Berkel & Bos","Dutch, established 1988","Dutch","","1988","0","",""
"29216","Multiple manufacturers","","","","0","0","",""
"5522","K.R.H. Sonderborg","Danish, 1923–2008","Danish","Male","1923","2008","Q1718197","500017466.0"
"9018","Tupper Corporation, Farnumsville, MA","","","","0","0","",""
"1573","Robert Doisneau","French, 1912–1994","French","Male","1912","1994","Q154599","500015333.0"
"34211","Königliche Porzellanmanufaktur, Meissen, Germany","","","","0","0","",""
"2678","David Hockney","British, born 1937","British","Male","1937","0","Q159907","500017273.0"
"34465","Barney Kulok","American, born 1981","American","","1981","0","",""
"37354","Vipp","Danish, est. 1939","Danish","","1939","0","",""
"38017","Martha Wilson","American, born 1947","American","Female","1947","0","",""
"1053","Paul Cézanne","French, 1839–1906","French","Male","1839","1906","Q35548","500004793.0"
"4546","A.R. Penck (Ralf Winkler)","German, 1939–2017","German","Male","1939","2017","Q279088","500006352.0"
"10420","LEGO Group, Billund, Denmark","","","","0","0","",""
"46154","Antonio Diaz","Argentine","Argentine","Male","0","0","",""
"24414","Théo Blanc","French, 1891–1985","French","Male","1891","1985","",""
"3144","Mark Klett","American, born 1952","American","Male","1952","0","",""
"39496","New York University","USA, est. 1831","","","1831","0","",""
"74726","Zoran Bakić","1942–1992","","","1942","1992","",""
"46422","Nervous System","est. 2007","","","2007","0","",""
"10296","MAP (Merchants of Australian Products Pty., Ltd.)","founded 1989","","","1989","0","",""
"9339","Coors Porcelain Co., Golden, CO","American, est. 1910","American","","1910","0","Q5168054","500333082.0"
"6165","Jacques Villon","French, 1875–1963","French","Male","1875","1963","Q452254","500003616.0"
"335","Ernst Barlach","German, 1870–1938","German","Male","1870","1938","Q156890","500013940.0"
"10943","Meisterschule für das Kunsthandwerk, Berlin","","","","0","0","",""
"4482","Jerzy Panek","Polish, 1918–2001","Polish","Male","1918","2001","",""
