"ConstituentID","DisplayName","ArtistBio","Nationality","Gender","BeginDate","EndDate","Wiki QID","ULAN"
"7004","Leon Kossoff","British, 1926–2019","British","Male","1926","2019","",""
"11195","J. Merivaara Oy, Helsinki","","","","0","0","",""
"2597","Bill Henry","American","American","Male","0","0","",""
"11183","Cadoro Jewels, New York, NY","","","","0","0","",""
"48070","Massimo Giacon","Italian, born 1961","Italian","Male","1961","0","",""
"35478","David Cort","American, born 1935","American","Male","1935","0","",""
"5368","Li-Fa Shaih","Taiwanese, born 1938","Taiwanese","Male","1938","0","",""
"31880","Mack Sennett","American, 1880–1960","American","Male","1880","1960","Q317574",""
"3607","Morris Louis","American, 1912–1962","American","Male","1912","1962","Q685186","500012330.0"
"39150","Stefanie Posavec","American, born 1981","American","Female","1981","0","",""
"2033","Hamish Fulton","British, born 1946","British","Male","1946","0","Q325142","500008342.0"
"1647","Charles Marie Dulac","French, 1865–1898","French","Male","1865","1898","",""
"37691","Cyprien Gaillard","French, born 1980","French","Male","1980","0","Q675742","500294469.0"
"8126","Julian Opie","British, born 1958","British","Male","1958","0","Q451564","500053934.0"
"28553","Chris Ballantyne","American, born 1972","American","Male","1972","0","",""
"4809","Paul Rand","American, 1914–1996","American","Male","1914","1996","Q468160","500063342.0"
"47928","György Szász","Hungarian","Hungarian","Male","0","0","",""
"32655","Rolf Harder","Canadian, born Germany, 1929–2013","Canadian","Male","1929","2013","",""
"4942","Diego Rivera","Mexican, 1886–1957","Mexican","Male","1886","1957","Q171128","500025126.0"
"34184","John Lloyd Wright","American, 1892–1972","American","","1892","1972","Q6245074","500005777.0"
"3120","Shozo Kitadai","Japanese, 1921–2001","Japanese","Male","1921","2001","Q7506250","500125474.0"
"40737","Maxime Dethomas","French, 1867–1929","French","Male","1867","1929","",""
"10619","Red Wing Pottery, MN","","","","0","0","",""
"1273","Edward Countey","American, 1921–1984","American","Male","1921","1984","",""
"22796","Gayle Tsern","","","Female","0","0","",""
"29568","Mike Thomas","American, born 1963","American","","1963","0","",""
"6729","Harry Bowden","American, 1907–1965","American","Male","1907","1965","",""
"4695","Popp-Kircheim","Nationality unknown","Nationality unknown","","0","0","",""
"10343","Seiko Epson Corporation, Japan","","","","0","0","",""
"2920","Augustus John","British, 1878–1961","British","Male","1878","1961","Q562540","500018892.0"
"2942","Raymond Jordan","American, born 1895","American","Male","1895","0","",""
"34952","Walter Stern","","","Male","0","0","",""
"292","Enrico Baj","Italian, 1924–2003","Italian","Male","1924","2003","Q765758","500030098.0"
"69817","Paddy Johnson","","","Female","0","0","",""
"1626","Aleksandr Vasilevich Druzhkov","Russian, 1912–2004","Russian","Male","1912","2004","",""
"5881","Walasse Ting","American, 1929–2010","American","Male","1929","2010","Q2095915","500019971.0"
"7693","Adolphe-Léon Willette","French, 1857–1926","French","Male","1857","1926","",""
"2747","Robert Hudson","American, born 1938","American","Male","1938","0","Q4494583","500056055.0"
"7204","Hap Sakwa","American, born 1950","American","Male","1950","0","",""
"2413","Yakov Guminer","Russian, 1896–1942","Russian","Male","1896","1942","",""
"36091","Kram/Weisshaar","established 2002","","","2002","0","",""
"1729","Jules Engel","American, 1909–2003","American","Male","1909","2003","",""
"29632","Brandir International, Inc., New York","founded 1979","","","1979","0","",""
"7023","Sebastião Salgado","Brazilian, born 1944","Brazilian","Male","1944","0","Q358158","500118071.0"
"2223","Leon Golub","American, 1922–2004","American","Male","1922","2004","Q475655","500003430.0"
"41227","Cami Stone","Belgian, 1892–1975","Belgian","Female","1892","1975","",""
"6734","M. Kennedy","American","American","","0","0","",""
"41718","raumlaborberlin","","","","0","0","",""
"1019","Herbert Carroll Cassill","American, born 1928","American","Male","1928","0","",""
"22941","Acharya Vyakul","Indian, 1930–2000","Indian","Male","1930","2000","",""
"2555","David V. Hayes","American, 1931–2013","American","Male","1931","0","",""
"24151","The October Brigade","","","","0","0","",""
"29431","Leonid Tishkov","Russian, born 1953","Russian","Male","1953","0","",""
"3682","Sempan Maekawa","Japanese, 1888–1960","Japanese","Male","1888","1960","",""
"23448","Aleksandr Lopukhin","","","Male","0","0","",""
"2255","Fritz Goro","American, born Germany. 1901–1986","American","Male","1901","1986","Q1004027",""
"49542","Bora Vitorac","Serbian, born 1940","Serbian","","1940","0","",""
"1506","Odette des Garets","French, born 1891","French","Female","1891","0","",""
"26369","Mako Idemitsu","Japanese, born 1940","Japanese","Female","1940","0","Q18619304","500116230.0"
"4792","Arnulf Rainer","Austrian, born 1929","Austrian","Male","1929","0","Q563515","500005072.0"
"1353","Alfredo da Silva","Bolivian, born 1935","Bolivian","Male","1935","0","",""
"28550","assume vivid astro focus","","","","0","0","",""
"30724","Janne Kyttanen","Finnish, born 1974","Finnish","Male","1974","0","",""
"1084","José Chávez Morado","Mexican, 1909–2002","Mexican","Male","1909","2002","Q1709105","500078548.0"
"49962","Jurij Princes","born 1933","","","1933","0","",""
"8428","Ron Arad","British, born Israel 1951","British","Male","1951","0","Q728087","500093363.0"
"2311","Wayne Gravning","American, born 1935","American","Male","1935","0","",""
"2233","Felix Gonzalez-Torres","American, born Cuba. 1957–1996","American","Male","1957","1996","Q1288359","500114715.0"
"39326","Philippe Decrauzat","Swiss, born 1974","Swiss","","1974","0","",""
"3655","M. H","Nationality unknown","Nationality unknown","","0","0","",""
"4683","Jacqueline Poncelet","British, born 1947","British","Female","1947","0","",""
"10176","The Lancaster Lens Co., Lancaster, OH","","","","0","0","",""
"32331","Linda Montano","American, born 1942","American","Female","1942","0","Q6551843","500056183.0"
"10281","Ermenegildo Collini S.p.A., Milan, Italy","","","","0","0","",""
"42591","Adam Saltsman","American, born 1982","American","Male","1982","0","",""
"34838","Dieter Meier","Swiss, born 1945","Swiss","Male","1945","0","Q526407",""
"1509","Françoise Desnoyer","French, 1894–1972","French","Male","1894","1972","",""
"1849","George J. Fenwick","British","British","Male","0","0","",""
"4514","Jules Pascin","American, born Bulgaria. 1885–1930","American","Male","1885","1930","Q469063","500028526.0"
"2961","Menashe Kadishman","Israeli, 1932–2015","Israeli","Male","1932","2015","",""
"28679","Thomas Kiesewetter","German, born 1963","German","Male","1963","0","",""
"31372","Manuel Gorkiewicz","Austrian, born 1976","Austrian","Male","1976","0","",""
"24413","Karl Blossfeldt","German, 1865–1932","German","Male","1865","1932","",""
"4068","Claire Moore","American, 1917–1988","American","Female","1917","1988","",""
"49145","Phillip Hefferton","American, 1933–2008","American","Male","1933","2008","",""
"39882","Luigi Ghirri","Italian, 1943–1992","Italian","Male","1943","1992","",""
"69597","Billy Woodberry","American, born 1950","American","Male","1950","0","",""
"6372","Ulfert Wilke","American, 1907–1988","American","Male","1907","1988","",""
"4416","Meret Oppenheim","Swiss, 1913–1985","Swiss","Female","1913","1985","Q61594","500029314.0"
"28926","Ed Kilduff","American, born 1970","American","Male","1970","0","",""
"12508","Benjamin Péret","French, 1899–1959","French","Male","1899","1959","",""
"48013","Carmelo González","Cuban","Cuban","Male","0","0","",""
"1463","Peter Dechar","American, born 1942","American","Male","1942","0","",""
"5248","Martin Schneider","American, born 1926","American","Male","1926","0","",""
"26158","Wolfram Peters","Dutch, born 1952","Dutch","Male","1952","0","",""
"3237","Frans Krajcberg","Brazilian, born Poland. 1921–2017","Brazilian","Male","1921","2017","",""
"1037","Elizabeth Catlett","American and Mexican, 1915–2012","American","Female","1915","2012","Q290331","500011840.0"
"34950","Floria Sigismondi","Italian","Italian","Female","0","0","",""
"33026","AEDS Ammar Eloueini Digit-all Studio","France, est. 1997","French","","1997","0","",""
"9010","Necchi, S.p.A., Pavia, Italy","","","","0","0","",""
"6520","La Monte Young","American, born 1935","American","Male","1935","0","Q432822","500081186.0"
"28686","Uwe Kowski","German, born 1963","German","Male","1963","0","",""
"7030","Karen Klugman","American, born 1946","American","Female","1946","0","",""
"49468","Channa Horwitz","American, 1932–2013","American","Female","1932","2013","",""
"2809","Akira Inada","Japanese, born 1949","Japanese","Male","1949","0","",""
"4866","Albert Renger-Patzsch","German, 1897–1966","German","Male","1897","1966","Q62002","500002292.0"
"5861","Mildred Thompson","American, 1935–2003","American","Female","1935","2003","",""
"3221","Schlomo Koren","Israeli, born 1932","Israeli","Male","1932","0","",""
"1201","Alvin Colt","American, 1916–2008","American","Male","1916","2008","",""
"35908","Alan Scarritt","American, born 1945","American","Male","1945","0","",""
"36541","Lene Berg","Norwegian, born 1965","Norwegian","Female","1965","0","",""
"4944","Jacinto H. Rivero Castilla","Peruvian","Peruvian","Male","0","0","",""
"10780","Yamakawa Rattan Co., Ltd., Japan","","","","0","0","",""
"3253","Les Krims","American, born 1943","American","Male","1943","0","Q15505168",""
"46492","Richard Evans","British, born 1945","British","Male","1945","0","",""
"1677","Thomas Eckersley","British, 1914–1997","British","Male","1914","1997","Q835099","500184121.0"
"8496","Dan Walsh","American, born 1960","American","Male","1960","0","Q5214549","500332221.0"
"5623","Edward Steichen","American, born Luxembourg. 1879–1973","American","Male","1879","1973","Q313899","500000431.0"
"8416","Giovanni Patrone","Italian","Italian","Male","1904","1963","",""
"809","Margaret DeM Brown","American","American","Female","0","0","",""
"804","Arthur William Brown","American, 1881–1966","American","Male","1881","1966","",""
"6870","Daniel Rohn","American","American","Male","0","0","",""
"11589","Hans Bockting","","","Male","0","0","",""
"3104","Phillip King","British, born Tunisia 1934","British","Male","1934","0","Q479622","500005402.0"
"3200","Stanislav Kolibal","Czech, born 1925","Czech","Male","1925","0","Q7599013","500112145.0"
"40568","Simon Fujiwara","British/Japanese, born 1982","British","Male","1982","0","",""
"2723","John Hoover","American, born 1919","American","Male","1919","0","",""
"5709","Juliusz Studnicki","Polish, 1906–1978","Polish","Male","1906","1978","",""
"3959","Robert Meyers","American, born 1931","American","Male","1931","0","",""
"22594","Kimberly J. Holden","American, born 1966","American","Female","1966","0","",""
"32253","Shalom Gorewitz","American, born 1949","American","Male","1949","0","",""
"30963","Anna Kowalska","","","Female","0","0","",""
"47925","György Soós","Hungarian","Hungarian","Male","0","0","",""
"202","Carl Apfelschnitt","American, born 1948","American","Male","1948","0","",""
"5265","Elmer Schooley","American, 1916–2007","American","Male","1916","2007","",""
"9971","Warehouse Point Co., Warehouse Point, CT","American","American","","0","0","",""
"7813","Clements","American","American","Male","0","0","",""
"2058","Emile Gallé","French, 1846–1904","French","Male","1846","1904","Q275085","500094535.0"
"47727","Throbbing Gristle","UK, est. 1975","","","0","0","",""
"23980","Galina Chichagova","","","Female","0","0","",""
"3996","Zwi Milshtein","Israeli, born 1934","Israeli","Male","1934","0","",""
"6091","Georges Vantongerloo","Belgian, 1886–1965","Belgian","Male","1886","1965","Q771670","500028929.0"
"5053","Georges Rouault","French, 1871–1958","French","Male","1871","1958","Q156128","500024798.0"
"7672","Léon Vidal","French, 1833–1906","French","Male","1833","1906","",""
"26134","Ernst Stahl","German, 1882–1957","German","Male","1882","1957","",""
"24771","Oliver Boberg","German, born 1965","German","Male","1965","0","Q97754","500331669.0"
"6741","Fredrick J. Whiteman","American, 1909–1997","American","Male","1909","1997","",""
"47804","Debt Of Nature","","","","0","0","",""
"602","André Bloc","French, born Algeria, 1896–1966","French","Male","1896","1966","",""
"35515","Gusztáv Hámos","Hungarian, born 1955","Hungarian","Male","1955","0","",""
"5801","Tokutaro Tanaka","Japanese, 1909–1989","Japanese","Male","1909","1989","",""
"4321","Werner Nöfer","German","German","Male","0","0","",""
"7904","Henri-Victor Regnault","French, 1810–1878","French","Male","1810","1878","Q311115","500002390.0"
"385","Rudolph Bauer","American, born Poland. 1889–1954","American","Male","1889","1954","",""
"7884","Nancy Manter","American","American","Female","0","0","",""
"28842","Nicolau Vergueiro","American, born 1977","American","Male","1977","0","",""
"2394","Jesús Guerrero Galvan","Mexican, 1910–1973","Mexican","Male","1910","1973","Q6188485","500071497.0"
"2905","Payne Jennings","British","British","","0","0","",""
"6470","Bryan Wynter","British, 1915–1981","British","Male","1915","1981","",""
"2356","Marcel Gromaire","French, 1892–1971","French","Male","1892","1971","Q690155","500009137.0"
"2238","Jon Goodman","American, born 1953","American","Male","1953","0","",""
"5362","Ron Sewell","American, born 1937","American","Male","1937","0","",""
"6067","Richard Van Buren","American, born 1937","American","Male","1937","0","",""
"538","Pierre Betz","French, 1899–1969","French","Male","1899","1969","",""
"1245","Eugène Corneau","French, 1894–1976","French","Male","1894","1976","",""
"29857","Michel Majerus","German, born Luxembourg. 1967–2002","German","Male","1967","2002","Q1353731","500116155.0"
"28588","Dawn Clements","American, 1958–2018","American","Female","1958","2018","",""
"1996","Otto Freundlich","German, 1878–1943","German","Male","1878","1943","Q699326","500030544.0"
"37984","Fritz Judtmann","German, 1899–1968","German","Male","1899","1968","",""
"5091","Andrew Joseph Russell","American, 1830–1902","American","Male","1830","1902","Q4757433","500028827.0"
"43626","Djamila Sahraoui","Algerian, born 1950","Algerian","Female","1950","0","",""
"5564","Nancy Spero","American, 1926–2009","American","Female","1926","2009","Q2731236","500060537.0"
"8024","Lawrence Livermore National Laboratory","USA, est. 1952","American","","1952","0","",""
"2140","Mario Giacomelli","Italian, 1925–2000","Italian","Male","1925","2000","Q731595","500006396.0"
"46479","Francis Wolff","American, 1907–1971","American","Male","1907","1971","",""
"68222","Valerie Wagner","","","","0","0","",""
"48792","Edinburgh Weavers","","","","0","0","",""
"2792","Arinori Ichihara","Japanese","Japanese","Male","0","0","",""
"45771","Nicolas Garcia Uriburu","Argentine, 1937–2016","Argentine","Male","1937","2016","",""
"7178","Popovi Da","American, 1931–1971","American","Male","1931","1971","",""
"5114","Saint-Edme","French","French","","0","0","",""
"35392","Bani Abidi","Pakistani, born 1971","Pakistani","Female","1971","0","",""
"3018","Leo Katz","American, born Czechoslovakia. 1887–1982","American","Male","1887","1982","",""
"5930","Julien Trevelyan","British","British","Male","0","0","",""
"35746","Ivy Sky Rutzky","American, born 1948","American","","1948","0","",""
"10201","Grasoli-Werk Gebr. Grah, Solingen, Germany","","German","","0","0","",""
"1585","Enrico Donati","American, born Italy. 1909–2008","American","Male","1909","2008","Q2574382","500020337.0"
"6135","André Verlon","Austrian, 1917–1993","Austrian","Male","1917","1993","Q2582246","500124471.0"
"5919","Bertha Trabich","American, 1879–1941","American","Female","1879","1941","",""
"5971","Albert Angus Turbayne","American, 1866–1940","American","Male","1866","1940","Q4709642","500336444.0"
"5759","Joseph Szabo","American, born 1944","American","Male","1944","0","",""
"3661","Mino Maccari","Italian, 1898–1989","Italian","Male","1898","1989","",""
"23837","Viacheslav Pakulin","","","Male","0","0","",""
"725","James Boynton","American,1928–2010","American","Male","1928","2010","",""
"22897","Kevin Roche","Irish-American, 1922–2019","American","Male","1922","2019","Q332610","500032415.0"
"2190","Otto Gleichmann","German, 1887–1963","German","Male","1887","1963","Q319627","500017055.0"
"27485","Michael Landy","British, born 1963","British","Male","1963","0","Q3308314","500057405.0"
"19041","Charles Brohawn","","","Male","0","0","",""
"30172","Charles Winter","French, 1821–1904","French","Male","1821","1904","",""
"3007","Kasai","Nationality unknown","Nationality unknown","","0","0","",""
"47976","Andrew ""Bunnie"" Huang","American, born 1975","American","Male","1975","0","",""
"26934","Nick Schade","American, born 1963","American","Male","1963","0","",""
"67735","Lucy Jones","Welsh, born 1991","Welsh","Female","1991","0","",""
"5140","Emilio Sanchez","American, 1921–1999","American","Male","1921","1999","",""
"67308","Masao Adachi","Japanese, born 1939","Japanese","Male","1939","0","",""
"43499","David Loewenstein","American","American","Male","0","0","",""
"6447","Joseph Janvier Woodward","American, 1833–1884","American","Male","1833","1884","Q6284343",""
"6062","Gino Valle","Italian, 1923–2003","Italian","Male","1923","2003","Q976404","500105914.0"
"6416","Joan Witek","American, born 1943","American","Female","1943","0","",""
"35608","Rafael França","Brazilian, 1957–1991","Brazilian","Male","1957","1991","",""
"26685","Verne Dawson","American, born 1961","American","Male","1961","0","",""
"38491","Neville Brody","British, born 1957","British","Male","1957","0","Q370645","500020518.0"
"47515","Martine Tomczyk","","","","0","0","",""
"5420","Maurice Sievan","American, born Ukraine. 1898–1981","American","Male","1898","1981","",""
"30995","Eva Mrazikova","","","","0","0","",""
"40407","Val Telberg","American, born Russia. 1910–1995","American","Male","1910","1995","",""
"4607","Francis Picabia","French, 1879–1953","French","Male","1879","1953","Q157321","500006325.0"
"23770","Aleksei Baev","","","Male","0","0","",""
"6474","Desiderio Hernández Xochitiotzin","Mexican, 1922–2007","Mexican","Male","1922","2007","",""
"49917","Marion Grogan","","","Female","0","0","",""
"68051","Božidar Janković","Serbian, born 1931","Serbian","Male","1931","0","",""
"6018","Unknown Designer","Swedish","Swedish","","0","0","",""
"8855","Tod Williams Billie Tsien and Associates","","","","0","0","",""
"33445","Elmer Bernstein","American, 1922–2004","American","Male","1922","2004","",""
"10953","Foley Mfg. Co., Minneapolis, MN","","","","0","0","",""
"39162","Eugène Beaudouin","French, 1898–1983","French","Male","1898","1983","Q3059718","500027970.0"
"31313","Daniel Suter","Czech, born 1960","Czech","Male","1960","0","",""
"5596","Ted Stamm","American, 1944–1984","American","Male","1944","1984","",""
"8033","Fiona Banner","British, born 1966","British","Female","1966","0","Q5451020","500121716.0"
"719","Frank Bowling","Guyanese, born 1934","Guyanese","Male","1934","0","",""
"27532","Victoria Gil","Spanish, born 1963","Spanish","Female","1963","0","",""
"1698","Jorge Eielson","Peruvian, 1924–2006","Peruvian","Male","1924","2006","Q722731",""
"5874","Anna Ticho","Israeli, 1894–1981","Israeli","Female","1894","1981","",""
"6056","Valdo-Barbey (Valdo-Luis Barbey)","French, 1883–1965","French","Male","1883","1965","",""
"4563","Oliva Perotes","Spanish","Spanish","Female","0","0","",""
"131403","Alex Goad","Australian, born 1989","Australian","Male","1989","0","",""
"34882","Nancy Buchanan","American, born 1946","American","Female","1946","0","",""
"2503","Chauncey Hare","American, 1934–2019","American","Male","1934","2019","",""
"46421","Fernando Guerra","Portuguese, born 1970","Portuguese","Male","1970","0","",""
"7174","John Pinderhughes","American, born 1946","American","Male","1946","0","",""
"32800","Alan Charlton","British, born 1948","British","Male","1948","0","",""
"10656","Goods, Amsterdam, The Netherlands","","","","0","0","",""
"34879","Mickey McGowan","American, born 1946","American","Female","1946","0","",""
"43434","Jeanne Verdoux","French, born 1966","French","Female","1966","0","",""
"33206","Tim Edler","German, born 1965","German","Male","1965","0","",""
"938","Jewett Campbell","American, 1912–1999","American","Male","1912","1999","",""
"3038","Kim Keever","American, born 1950","American","Female","1950","0","",""
"2824","Richard W. Ireland","American, born 1925","American","Male","1925","0","",""
"28990","Keith Tyson","British, born 1969","British","Male","1969","0","",""
"7880","James Juszczyk","American","American","Male","0","0","",""
"28078","NOAQ Flood Protection AB","Sweden, est. 2001","Swedish","","2001","0","",""
"23608","Mykola Kalmykov","","","","0","0","",""
"7694","Jay DeFeo","American, 1929–1989","American","Female","1929","1989","Q15522104","500112022.0"
"969","José Bernardo Cardoso Jr.","Brazilian, 1861–1947","Brazilian","Male","1861","1947","",""
"2726","Edward Hopper","American, 1882–1967","American","Male","1882","1967","Q203401","500031212.0"
"5994","Edgard Tytgat","Belgian, 1879–1957","Belgian","Male","1879","1957","Q366851","500031116.0"
"3308","Masayuki Kurokawa","Japanese, born 1937","Japanese","Male","1937","0","Q11678269","500015367.0"
"3815","Dennis Masi","American, born 1942","American","Male","1942","0","",""
"4611","Ivan Picelj","1924–2011","Croatian","Male","1924","2011","Q1259684","500013861.0"
"3090","Günther Kieser","German, born 1930","German","Male","1930","0","Q1561578",""
"30987","Stephen Mathewson","American, born 1962","American","Male","1962","0","",""
"35916","Marc Paradis","","","Male","0","0","",""
"24704","Pandora Design","Italian, established 1998","Italian","","1998","0","",""
"31025","Bella Ban","","","Female","0","0","",""
"4872","Marcia Resnick","American, born 1950","American","Female","1950","0","",""
"6631","Rémy Zaugg","Swiss, 1943–2005","Swiss","Male","1943","2005","",""
"3127","Klara","British","British","","0","0","",""
"44495","Bloomfield/Travis","","","","0","0","",""
"8030","Scott Riegleman","American, born 1957","American","Male","1957","0","",""
"3871","Byron McClintock","American, born 1930","American","Male","1930","0","",""
"5578","Jerzy Srokowski","Polish, 1910–1971","Polish","Male","1910","1971","",""
"75063","LaGardo Tackett","American, 1911–1992","American","Male","1911","1992","",""
"49536","Guiseppe Pagano","Italian, 1896–1945","Italian","Male","1896","1945","",""
"10440","Van Keppel-Green, USA","","","","0","0","",""
"28851","Paloma Varga Weisz","German, born 1966","German","Female","1966","0","",""
"4934","Jean-Paul Riopelle","Canadian, 1923–2002","Canadian","Male","1923","2002","Q708544","500017908.0"
"6077","Kees van Dongen","French, 1877–1968","French","Male","1877","1968","Q170345","500005833.0"
"7862","Heikkinen Komonen Architects","Finnish, est. 1974","Finnish","","1974","0","",""
"33197","Yves Béhar","Swiss, born 1967","Swiss","Male","1967","0","Q123419",""
"6663","Marcel Lenoir","French, 1872–1931","French","Male","1872","1931","",""
"22572","Sas/OO, France","","","","0","0","",""
"47791","Peer Group","","","","0","0","",""
"28729","Aaron Morse","American, born 1974","American","Male","1974","0","",""
"3053","Paul Kelpe","American, 1902–1985","American","Male","1902","1985","",""
"7994","Laurene Leon Boym","American, born 1964","American","Female","1964","0","",""
"75469","Felix Akinniran Olunloyo","Nigerian","Nigerian","Male","1970","0","",""
"6828","Joan Nelsen","American, born 1937","American","Female","1937","0","",""
"29005","James Lamb","British, born 1971","British","","1971","0","",""
"6357","Anne Wienholt","Australian, born 1920","Australian","Female","1920","0","",""
"790","Jürgen Brodwolf","Swiss, born 1932","Swiss","Male","1932","0","",""
"2260","John Gossage","American, born 1946","American","Male","1946","0","",""
"38770","Brian Eno","British, born 1948","British","Male","1948","0","Q569003","500089780.0"
"35540","Keigo Yamamoto","Japanese, born 1936","Japanese","Male","1936","0","Q11468969","500116254.0"
"199","Nemesio Antúnez","Chilean, 1918–1993","Chilean","Male","1918","1993","",""
"2020","Hakuyo Fuchikami","Japanese, 1889–1960","Japanese","Male","1889","1960","Q5640676","500318008.0"
"46203","Keld Helmer-Petersen","Danish, 1920–2013","Danish","Male","1920","2013","",""
"42464","Gardar Eide Einarsson","Norwegian, born 1976","Norwegian","Male","1976","0","",""
"10622","Unknown Mexican Manufacturer","","Mexican","","0","0","",""
"10705","Shinseo Kogyo Co., Tokyo","","","","0","0","",""
"371","Joel Bass","American, born 1943","American","Male","1943","0","",""
"5201","Fritz Schaefler","German, 1888–1954","German","Male","1888","1954","",""
"28399","Andrew Ive","British, born 1968","British","Male","1968","0","",""
"44160","Flora Manteola","Argentine, born 1936","Argentine","Female","1936","0","",""
"1381","Danny (Danny Pierce)","American, 1920–2014","American","Male","1920","2014","",""
"23530","Sigizmund Valishevskii","","","Male","0","0","",""
"31430","Demakersvan","The Netherlands, est. 2004","","","2004","0","",""
"46288","John Adams","American, born 1947","American","Male","1947","0","",""
"6840","Dondi (Donald Joseph White)","American, 1961–1998","American","Male","1961","1998","",""
"46293","Tim Berresheim","German, born 1975","German","Male","1975","0","",""
"42856","Waldemar Cordeiro","Brazilian, born Italy. 1925–1973","Brazilian","Male","1925","1973","",""
"3335","Charles Lacoste","French, 1870–1959","French","Male","1870","1959","",""
"1547","Jim Dine","American, born 1935","American","Male","1935","0","Q531234","500028463.0"
"22960","Symanka Karbaum/Scharf Hagelbergerstr, Berlin","German","German","","0","0","",""
"874","Bill Burke","American, born 1943","American","Male","1943","0","",""
"74416","Jack Waters","","American","Male","0","0","",""
"34818","Ayumi Shino","Japanese, born 1959","Japanese","Female","1959","0","",""
"10477","Interex Inc., New York, NY","","","","0","0","",""
"5483","Jack Smith","American, 1932–1989","American","Male","1932","1989","Q706886",""
"1100","John Chick","American","American","Male","0","0","",""
"33943","Alejandro Puente","Argentine, 1933–2013","Argentine","Male","1933","2013","",""
"1313","Henri-Edmond Cross","French, 1856–1910","French","Male","1856","1910","Q555224","500014010.0"
"26821","Corradino D'Ascanio","Italian, 1891–1981","Italian","Male","1891","1981","Q1135215",""
"4228","Paul Nash","British, 1889–1946","British","Male","1889","1946","Q727643","500032079.0"
"34990","Arista Records","founded 1974","","","1974","0","",""
"5112","Donald Saff","American, born 1937","American","Male","1937","0","",""
"9633","Yamaha Corporation, Hamamatsu, Japan","est. 1887","","","1887","0","",""
"48099","Junya Ishigami","Japanese, born 1974","Japanese","","1974","0","",""
"21446","Jack Pierson","American, born 1960","American","Male","1960","0","Q2067124","500116161.0"
"2018","Roger Fry","British, 1866–1934","British","Male","1866","1934","Q547470","500005106.0"
"3531","Jay Leyda","American, 1910–1988","American","Male","1910","1988","",""
"21088","Salvatore Silkscreen Co., Inc.","","","","0","0","",""
"64766","Eliel Saarinen","Finnish, 1873–1950","Finnish","Male","1873","1950","",""
"1376","Mell Daniel","American, 1899–1975","American","Male","1899","1975","",""
"3732","Jack Manning","American, 1920–2001","American","Male","1920","2001","",""
"7359","Basil Spence","British, 1907–1976","British","Male","1907","1976","Q1172126","500092570.0"
"802","Joan Brossa","Spanish, 1919–1998","Spanish","Male","1919","1998","Q260436","500271680.0"
"1933","Ernesto Fontecilla","Chilean, born 1938","Chilean","Male","1938","0","",""
"1867","William Fett","American, 1918–2006","American","Male","1918","2006","",""
"2522","Cedric Hartman","American, born 1929","American","Male","1929","0","",""
"23373","I. Mikhel'son","","","","0","0","",""
"8079","Merry Alpern","American, born 1955","American","Female","1955","0","",""
"32251","Anne-Marie Miéville","Swiss, born 1945","Swiss","Female","1945","0","Q124992",""
"11904","Vladimir Mayakovsky","Russian, 1893–1930","Russian","Male","1893","1930","Q132964","500111584.0"
"6578","Nicos Zographos","American, born 1931","American","Male","1931","0","Q1987298",""
"42738","Pere Catala Pic","Spanish","Spanish","Male","0","0","",""
"10347","WRS Sportsmed, Texas","","","","0","0","",""
"35593","Bill Bradbury","","","Male","0","0","",""
"1780","Philip Evergood","American, 1901–1973","American","Male","1901","1973","Q3379002","500007308.0"
"29968","Jim Campbell","American, born 1956","American","Male","1956","0","",""
"3432","Julio Le Parc","Argentine, born 1928","Argentine","Male","1928","0","Q177313","500086043.0"
"49464","Manuel Herz Architects","Switzerland, est. 1999","Swiss","","1999","0","",""
"424","Robert Bechtle","American, 1932–2020","American","Male","1932","2020","Q328645","500016607.0"
"27783","Vlieger & Vandam","The Netherlands, est. 2004","Dutch","","2004","0","",""
"47329","Marijke Koger-Dunham","Dutch","Dutch","Female","0","0","",""
"43","Abe Shiro (pen Name: Suichiku)","Japanese, born 1900","Japanese","Male","1900","0","",""
"41457","Pat Sullivan","Australian, 1887–1933","Australian","Male","1887","1933","",""
"5691","Max Arthur Stremel","German","German","Male","0","0","",""
"7016","Penelope Umbrico","American, born 1957","American","Female","1957","0","",""
"4134","Seong Moy","American, born China.1921–2013","American","Male","1921","2013","Q7451573","500040906.0"
"10909","Kaplan/Aronson, New York, NY","","","","0","0","",""
"1668","Mario Dyyon","American, born 1946","American","Male","1946","0","",""
"22780","World Pictures, Copenhagen","","","","0","0","",""
"9033","Helit, Ulm, Germany","","","","0","0","",""
"7400","Marc van de Loo","Swiss, born 1966","Swiss","Male","1966","0","",""
"5447","Raghubir Singh","Indian, 1942–1999","Indian","Male","1942","1999","Q2127242","500037084.0"
"44208","Hans Frei","Swiss","Swiss","Male","0","0","",""
"2565","Edith Heath","American, 1911–2005","American","Female","1911","2005","Q5338564","500336601.0"
"5983","Richard Tuttle","American, born 1941","American","Male","1941","0","Q836743","500116277.0"
"4617","Otto Piene","German, 1928–2014","German","Male","1928","2014","Q455115","500032357.0"
"3502","Gerd Leufert","Venezuelan, born Lithuania. 1914–1998","Venezuelan","Male","1914","1998","",""
"35550","Laura Cottingham","American, born 1959","American","Female","1959","0","Q6498815",""
"14187","W. Baxter","","","","0","0","",""
"4350","Futzie Nutzle","American, born 1942","American","Female","1942","0","",""
"24149","Izoram","","","","0","0","",""
