"ConstituentID","DisplayName","ArtistBio","Nationality","Gender","BeginDate","EndDate","Wiki QID","ULAN"
"48033","Rene Azcuy Cardenas","","Cuban","Male","1939","0","",""
"67941","Zofia Kulik","Polish, born 1947","Polish","Female","1947","0","",""
"4197","Elie Nadelman","American, born Poland. 1882–1946","American","Male","1882","1946","Q1288595","500032388.0"
"31040","Allan Sekula","American, 1951–2013","American","Male","1951","2013","Q324864","500085803.0"
"6374","Mildred E. Williams","American, 1892–1967","American","Female","1892","1967","",""
"38627","Emilie V. Clarkson","American","American","","0","0","",""
"47783","M.I.A.","USA, est. c. 1980","","","0","0","",""
"22843","Peter Rice (Ove Arup and Partners)","","","Male","0","0","",""
"30915","Jef Geys","Belgian, born 1934","Belgian","Male","1934","0","",""
"31737","Kayrock and Wolfy","American","American","Male","0","0","",""
"9952","Schwintzer & Gräff, Berlin","","","","0","0","",""
"49964","Marjan Uršič","born 1934","","","1934","0","",""
"4747","Boris Prusakov","Russian","Russian","Male","0","0","",""
"48110","Unknown Designer","Venezuelan","Venezuelan","","0","0","",""
"2838","Marvin Israel","American, 1924–1984","American","Male","1924","1984","",""
"954","Federico Cantú","Mexican, 1908–1989","Mexican","Male","1908","1989","Q932167","500118518.0"
"27763","Vessel, Inc.","USA, est. 2001","American","","2001","0","",""
"42157","Ji Weiyu","Chinese, born 1980","Chinese","","1980","0","",""
"38423","Save The Press Campaign","active 1988–1990","","","1988","1990","",""
"825","Paul Brühwiler","Swiss, born 1939","Swiss","Male","1939","0","",""
"29024","Eija-Liisa Ahtila","Finnish, born 1959","Finnish","Female","1959","0","Q267559","500056739.0"
"69601","Valeska Grisebach","German, born 1968","German","Female","1968","0","",""
"49918","Hermann Hesse","Swiss, 1877–1962","Swiss","Male","1877","1962","",""
"2878","N. Jay Jaffee","American, 1921–1999","American","Male","1921","1999","",""
"3825","Gregory Masurovsky","American, 1929–2009","American","Male","1929","2009","Q1545366","500017577.0"
"48317","Marie Harnett","British, born 1983","","Female","1983","0","",""
"33208","realities:united","Germany, est. 2000","German","","2000","0","",""
"10226","Eric Goetz Custom Sailboats, USA","","","","0","0","",""
"28794","Mathias Schmied","Swiss, born 1976","Swiss","Male","1976","0","",""
"67100","Ali Tayar","American, 1959–2016","American","Male","1959","2016","",""
"1839","Walter Feldman","American, born 1925","American","Male","1925","0","",""
"46779","Parlophone Records","founded 1896","","","1896","0","",""
"23386","Nadezhda Liubavina","1892–1947","","Female","1892","1947","",""
"8649","Radio Corporation of America","American","American","","0","0","",""
"5323","Friedrich Seidenstücker","German, 1882–1966","German","Male","1882","1966","",""
"3123","Poul Kjærholm","Danish, 1929–1980","Danish","Male","1929","1980","Q4385311","500068499.0"
"7704","Susan Weil","American, born 1930","American","Female","1930","0","",""
"4363","Timothy O'Sullivan","American, born Ireland. 1840–1882","American","Male","1840","1882","Q1371063","500005788.0"
"3395","Mauricio Lasansky","American, 1914–2012","American","Male","1914","2012","Q6793620","500011243.0"
"35627","Susan Rynard","Canadian, born 1961","Canadian","Female","1961","0","",""
"11022","Geomet Inc., New York, NY","est. 1954","","","1954","0","",""
"3186","Karl Koepping","German, 1848–1914","German","Male","1848","1914","Q168340","500119483.0"
"1664","Allen A. Dutton","American, born 1922","American","Male","1922","0","",""
"6086","J. E. van Lint","Dutch","Dutch","","0","0","",""
"8297","Pipilotti Rist","Swiss, born 1962","Swiss","Female","1962","0","Q116054","500115980.0"
"745","Brassaï (Gyula Halász)","French, born Transylvania. 1899–1984","French","Male","1899","1984","Q354804","500000306.0"
"9312","Isabel Scott Fabrics, New York, NY","","","","0","0","",""
"46421","Fernando Guerra","Portuguese, born 1970","Portuguese","Male","1970","0","",""
"69541","Elger Esser","German, born 1967","German","Male","1967","0","",""
"9289","Cappellini S.p.A., Milan, Italy","","","","0","0","",""
"30623","Clemens von Wedemeyer","German, born 1974","German","Male","1974","0","Q2978874",""
"69845","Eduardo Carvajal","Colombian, born 1949","Colombian","Male","1949","0","",""
"29632","Brandir International, Inc., New York","founded 1979","","","1979","0","",""
"1567","Eugène Dodeigne","French, born 1923","French","Male","1923","0","",""
"6787","Mercedes Pardo","Venezuelan, 1922–2005","Venezuelan","Female","1922","2005","",""
"6537","Alfredo Zalce","Mexican, 1908–2003","Mexican","Male","1908","2003","Q2646392","500065904.0"
"7804","Stephan Balkenhol","German, born 1957","German","Male","1957","0","Q517388","500073571.0"
"501","Henryk Berlewi","Polish, 1894–1967","Polish","Male","1894","1967","Q709033","500032191.0"
"45375","Volker Hüller","German, born 1976","German","Male","1976","0","",""
"7041","Madoka Takagi","Japanese, 1956–2015","Japanese","Female","1956","2015","",""
"40863","Jason Salavon","American, born 1970","American","Male","1970","0","",""
"14137","Ben Langlands","British, born 1955","British","Male","1955","0","",""
"44477","Lopi","","","","0","0","",""
"37009","Roman Polanski","Polish, born France, 1933","Polish","Male","1933","0","",""
"270","Olof Backman","Swedish, born 1899","Swedish","Male","1899","0","",""
"36651","BBB Bonacina","","","","0","0","",""
"8003","Hans Maier-Aichen","German, born 1940","German","Male","1940","0","",""
"9194","Herman Miller Furniture Co., Zeeland, MI","","","","0","0","","500292796.0"
"28519","Bezalel Academy of Art and Design","Israel, est. 1906","Israeli","","1906","0","",""
"5445","James Sinclair (14th Earl of Caithness)","British, 1821–1881","British","Male","1821","1881","",""
"3566","Richard Lippold","American, 1915–2002","American","Male","1915","2002","Q2908768","500006078.0"
"67618","Pedro Mardones Lemebel","Chilean, 1952–2015","Chilean","Male","1952","2015","",""
"2340","Franco Grignani","Italian, 1908–1999","Italian","Male","1908","1999","Q1442595","500054808.0"
"1161","William Clutz","American, born 1933","American","Male","1933","0","",""
"5084","Allen Ruppersberg","American, born 1944","American","Male","1944","0","Q826298","500082536.0"
"31652","John Reekie","American","American","","0","0","",""
"2677","Antonius Höckelman","German, 1937–2000","German","Male","1937","2000","",""
"28422","Emily Jacir","American, born 1970","American","Female","1970","0","Q266842","500122503.0"
"6892","Miro Svolik","Czech, born 1960","Czech","Male","1960","0","",""
"1721","Rita Eloul Letendre","Canadian, born 1928","Canadian","Female","1928","0","",""
"47749","Hüsker Dü","USA, est. 1979","","","0","0","",""
"6223","Abraham Walkowitz","American, born Russia. 1878–1965","American","Male","1878","1965","Q4669219","500026928.0"
"32331","Linda Montano","American, born 1942","American","Female","1942","0","Q6551843","500056183.0"
"8037","Giorgio Gurioli","Italian, born 1957","Italian","Male","1957","0","",""
"28865","Erwin Wurm","Austrian, born 1954","Austrian","Male","1954","0","Q78841","500106209.0"
"7102","Neighborhood News","American","American","","0","0","",""
"131786","Reklam-Konstruktor (Advertising Constructor) Agency","","","","0","0","",""
"2159","James Francis Gill","American, born 1934","American","Male","1934","0","Q1680453","500031667.0"
"67420","Walter Burley Griffin","American, 1876–1937","American","Male","1876","1937","",""
"27765","Matthias Megyeri","German, born 1973","German","Male","1973","0","",""
"4461","Alice Rahon","French, 1904–1987","French","Female","1904","1987","",""
"44480","Santana","","","","0","0","",""
"116","Wobbe Alkema","Dutch, 1900–1984","Dutch","Male","1900","1984","",""
"31068","Marius Watz","Nowegian, born 1973","Norwegian","Male","1973","0","",""
"35353","José Resende","Brazilian, born 1945","Brazilian","male","1945","0","",""
"4426","Felipe Orlando","Cuban, 1911–2001","Cuban","Male","1911","2001","",""
"36954","Pierre Trémaux","French, 1818–1895","French","Male","1818","1895","Q3387189","500033962.0"
"5144","Willem Jacob Henri Berend Sandberg","Dutch, 1897–1984","Dutch","Male","1897","1984","Q480473","500045670.0"
"68054","Milutin Glavički","1930–1987","","","1930","1987","",""
"68176","Martirene Alcántara","Mexican, born 1965","Mexican","Female","1965","0","",""
"258","Michael Ayrton","British, 1921–1975","British","Male","1921","1975","Q2739689","500018746.0"
"3799","Luis Martínez Pedro","Cuban, 1910–1990","Cuban","Male","1910","1990","",""
"1692","Shyu Eguchi","Japanese, born 1932","Japanese","Male","1932","0","",""
"22921","Franz Schulze","","","Male","0","0","",""
"38687","Carmela Gross","Brazilian, born 1946","Brazilian","Female","1946","0","",""
"29720","Javier Sanjuan","","","","0","0","",""
"68159","Barkley L. Hendricks","American, 1945–2017","American","Male","1945","2017","",""
"2107","Gego (Gertrud Goldschmidt)","Venezuelan, born Germany. 1912–1994","Venezuelan","Female","1912","1994","Q2698511","500117602.0"
"45951","Rosângela Rennó","Brazilian, born 1962","Brazilian","Female","1962","0","",""
"68033","Chung Chang-Sup","Korean, 1927–2011","Korean","Male","1927","2011","",""
"777","Anne W. Brigman","American, 1869–1950","American","Female","1869","1950","Q434674","500007600.0"
"45626","Lutz Bacher","American, 1952–2019","American","Female","1952","2019","",""
"1572","Isami Doi","American, 1903–1965","American","Male","1903","1965","Q6078751","500027090.0"
"3067","György Kepes","American, born Hungary. 1906–2001","American","Male","1906","2001","Q721633","500028012.0"
"39238","SWAMP","USA, est. 1999","","","1999","0","",""
"1897","Stanley Fisher","American, born 1925","American","Male","1925","0","",""
"44647","Jaroslav Sůra","Czech, 1928–2010","Czech","Male","1928","2010","",""
"24413","Karl Blossfeldt","German, 1865–1932","German","Male","1865","1932","",""
"46887","Henrik Håkansson","Swedish, born 1968","","","1968","0","",""
"47082","Yuki Kimura","Japanese, born 1971","Japanese","Female","1971","0","",""
"28477","Joe Hunter","British, born 1967","British","","1967","0","",""
"34714","Diango Hernandez","Cuban, born 1970","Cuban","Male","1970","0","",""
"6102","Various Artists","Italian","Italian","","0","0","",""
"39662","Michael Buthe","German, 1944–1994","German","Male","1944","1994","",""
"28644","Sam Gordon","American, born 1973","American","Male","1973","0","",""
"4970","Rocher","French","French","","0","0","",""
"31034","Hubert Schmalix","Austrian, born 1952","Austrian","Male","1952","0","Q1633392","500170314.0"
"47814","Faust","Germany, est. 1971","","","0","0","",""
"2038","Albert Fuss","German, 1889–1969","German","Male","1889","1969","",""
"39398","littleBits","USA","","","0","0","",""
"3554","Edwin Hale Lincoln","American, 1848–1938","American","Male","1848","1938","",""
"10943","Meisterschule für das Kunsthandwerk, Berlin","","","","0","0","",""
"4758","Martin Puryear","American, born 1941","American","Male","1941","0","Q6776418","500009936.0"
"10092","Eugene Dietzgen Company, New York, NY","","American","","0","0","",""
"39155","Nicholas Felton","American, born 1977","American","Male","1977","0","",""
"2475","Hiroshi Hamaya","Japanese, 1915–1999","Japanese","Male","1915","1999","Q1386695","500115292.0"
"29007","Aaron Young","American, born 1972","American","Male","1972","0","",""
"47597","Sharp Corners","","","","0","0","",""
"10061","Rossi & Arcandi, Vicenza, Italy","","","","0","0","",""
"1477","Tony DeLap","American, born 1927","American","Male","1927","0","Q7822189","500100734.0"
"39325","Marc Bauer","Swiss, born 1975","Swiss","","1975","0","",""
"2728","Barbara Horosko","American, born 1950","American","Female","1950","0","",""
"29003","Jim Traut","American, born 1956","American","","1956","0","",""
"366","Georg Baselitz","German, born 1938","German","Male","1938","0","Q164775","500045683.0"
"6817","Jayme Odgers","American, born 1939","American","Female","1939","0","",""
"10250","Panasonic Company, Secaucus, NJ","","","","0","0","",""
"5045","Michael Rothenstein","British","British","Male","0","0","",""
"26424","Jane Wilson","British, born 1967","British","Female","1967","0","Q15493945","500115025.0"
"10728","Argentor, Vienna","","","","0","0","",""
"5120","Jack Sal","American, born 1954","American","Male","1954","0","",""
"12025","Elena Guro","","","Female","0","0","",""
"8337","Wilhelm Langloh","German","German","Male","0","0","",""
"47008","LaToya Ruby Frazier","American, born 1982","American","Female","1982","0","",""
"2410","Paolo Guiotto","Italian, born 1935","Italian","Male","1935","0","",""
"4828","Marie Raymond","French, 1908–1988","French","Female","1908","1988","",""
"45651","Juan Luis Martinez","Chilean, 1942–1993","Chilean","Male","1942","1993","",""
"68347","Kaari Upson","American, born 1972","American","Female","1972","0","",""
"33190","Evan Roth","American, born 1978","American","Male","1978","0","",""
"5047","Mark Rothko","American, born Russia (now Latvia). 1903–1970","American","Male","1903","1970","Q160149","500014869.0"
"5328","Peter Sekaer","American, born Denmark. 1901–1950","American","Male","1901","1950","Q7176859","500343274.0"
"39223","Ushahidi","","","","0","0","",""
"47241","J. Edith Wise","American","American","Female","0","0","",""
"9339","Coors Porcelain Co., Golden, CO","American, est. 1910","American","","1910","0","Q5168054","500333082.0"
"4737","David Prifti","American, 1961–2011","American","Male","1961","2011","",""
"48862","László Kistamás","","","Male","0","0","",""
"314","Theo H. Ballmer","Swiss, 1902–1965","Swiss","Male","1902","1965","Q2416828","500060722.0"
"1550","Harry Disberg","Dutch","Dutch","Male","0","0","",""
"40859","Annemarie Heinrich","German, 1912–2005","German","Female","1912","2005","",""
"38350","Ingrid Baxter","Canadian, born America 1938","Canadian","","1938","0","",""
"713","Samuel Bourne","British, 1834–1912","British","Male","1834","1912","Q337475","500022534.0"
"1650","Henri Dumont","French, 1859–1921","French","Male","1859","1921","",""
"1740","Edward Enlin","American","American","Male","0","0","",""
"29177","Sture Johannesson","Swedish, born 1935","Swedish","Male","1935","0","",""
"32113","Charles Decroix","","","Male","0","0","",""
"47091","Shure Incorporated","est. 1925","","","1925","0","",""
"27233","William E. Massie","American, born 1962","American","Male","1962","0","",""
"7819","Kirill Rozhdestvenskii","Russian, born 1932","Russian","Male","1932","0","",""
"37868","Donald Genaro","American, born 1932","American","Male","1932","0","",""
"7555","Boyd Webb","New Zealander, born 1947","New Zealander","Male","1947","0","",""
"1821","Pericle Fazzini","Italian, 1913–1987","Italian","Male","1913","1987","Q472646","500012647.0"
"3429","Gustave Le Gray","French, 1820–1884","French","Male","1820","1884","Q982549","500000537.0"
"3853","Alfred H. Maurer","American, 1868–1932","American","Male","1868","1932","Q1387251","500025666.0"
"10497","Arflex, S.p.A., Italy","","","","0","0","",""
"31051","Bruce Sterling","American, born 1954","American","Male","1954","0","",""
"9980","Authentics artipresent GmbH, Germany","established 1981","","","1981","0","",""
"27731","A-net, Inc.","Japan","Japanese","","0","0","",""
"7914","Ian Wallace","Canadian, born 1943","Canadian","Male","1943","0","Q5983181","500069013.0"
"48593","Ishan Clemenco","","","","0","0","",""
"1661","Stephen Durkee","American, born 1939","American","Male","1939","0","",""
"48501","Grega Košak","Slovenian","Slovenian","Female","0","0","",""
"4602","Peter Phillips","British, born 1939","British","Male","1939","0","",""
"22683","Iran do Espírito Santo","Brazilian, born 1963","Brazilian","Male","1963","0","Q6067044","500355858.0"
"8404","Jöran Lindvall","Swedish","Swedish","","0","0","",""
"7005","Matthew Barney","American, born 1967","American","Male","1967","0","Q451185","500114761.0"
"22739","David Jeffrey","American, born 1956","American","Male","1956","0","",""
"34796","TVTV","founded in 1972","American","","1972","0","",""
"4338","Lorie Novak","American, born 1954","American","Female","1954","0","",""
"30907","Richard Fenwick","British","British","Male","0","0","",""
"7134","Joseph Schlinger","American","American","Male","0","0","",""
"6873","Jacques Doucet","French, 1924–1994","French","Male","1924","1994","",""
"34843","Frank Gillette","American, born 1941","American","Male","1941","0","Q19279749",""
"7159","Peter Hujar","American, 1934–1987","American","Male","1934","1987","Q2075836","500001826.0"
"7853","Colette Alvarez Urbajtel","French, born 1934","French","Female","1934","0","",""
"68145","Yara Said","","","","0","0","",""
"1776","Merlyn Evans","British","British","Male","0","0","Q1921937","500012672.0"
"24378","Proletkult, Leningrad","","","","0","0","",""
"6773","Anatolij Krivtschikov","","Russian","","0","0","",""
"27778","Design Against Crime Research Initiative, Central Saint Martins College of Art and Design","UK, est. 2000","British","","2000","0","",""
"43770","Javier Cuesta Rodríguez-Torices","Spanish, born 1973","Spanish","Male","1973","0","",""
"9646","Embru-Werke Mantel & Cie., Rüti, Switzerland","","","","0","0","",""
"47808","Jesus Fuck & Da Murderers","","","","0","0","",""
"40066","Joseph Albert","German, 1825–1886","German","Male","1825","1886","",""
"8385","Frank Newbould","British, 1887–1951","British","Male","1887","1951","",""
"2137","Franz Gertsch","Swiss, born 1930","Swiss","Male","1930","0","Q116077","500006247.0"
"2939","Raymond Jonson","American, 1891–1982","American","Male","1891","1982","",""
"38715","Karen Finley","American, born 1956","American","Female","1956","0","Q6369637",""
"2778","Sidney Jack Hurwitz","American","American","Male","0","0","",""
"4147","C. O. Muller","German, born 1893","German","","1893","0","",""
"42906","Lisa Oppenheim","American, born 1975","American","Female","1975","0","",""
"11019","Pace Products, Chicago, IL","American","","","0","0","",""
"45969","Huberto Batis","Mexican","Mexican","Male","0","0","",""
"43061","Robi Müller","Swiss, born 1942","Swiss","Male","1942","0","",""
"4113","Richard Mortensen","Danish, 1910–1993","Danish","Male","1910","1993","",""
"7504","Phyllis Bramson","American, born 1941","American","Female","1941","0","",""
"14423","Kiki (Kiki O. K.) Kogelnik","Austrian, 1935–1997","Austrian","Female","1935","1997","",""
"26480","Collier Schorr","American, born 1963","American","Female","1963","0","Q5147176","500126099.0"
"26901","Ro RC, Belgium","","","","0","0","",""
"3728","Mann","Polish","Polish","","0","0","",""
"24869","Yinka Shonibare","British, born 1962","British","Male","1962","0","Q4526104","500057413.0"
"342","Will Barnet","American, 1911–2012","American","Male","1911","2012","Q1566998","500010278.0"
"45282","Felipe Ehrenberg","Mexican, 1943–2017","Mexican","Male","1943","2017","",""
"10143","Artek Oy, Helsinki","","","","0","0","",""
"8294","Jose Antonio Fernández-Muro","Argentine, born Spain, 1920","Argentine","Male","1920","0","",""
"6675","A. Laurens","Nationality unknown","Nationality unknown","","0","0","",""
"26178","Kai Althoff","German, born 1966","German","Male","1966","0","Q443641","500116118.0"
"69605","Anthony Chase","South African, born 1952","South African","Male","1952","0","",""
"48177","Paolo Garretto","Italian, 1903–1989","Italian","","1903","1989","",""
"1504","Léopold Desbrosses","French, born 1821","French","Male","1821","0","",""
"6581","Marguerite Zorach","American, 1887–1968","American","Female","1887","1968","Q6760826","500021908.0"
"31211","Charles Atlas","American, born 1949","American","Male","1949","0","Q5075232","500333810.0"
"2379","Ronald L. Grow","Nationality unknown","Nationality unknown","Male","0","0","",""
"7876","Helen Gilbert","American","American","Female","0","0","",""
"4926","Robert Riggs","American, 1896–1970","American","Male","1896","1970","",""
"37546","Martha Colburn","American, born 1972","American","Female","1972","0","",""
"33444","Decca Records","founded 1929","","","1929","0","",""
"3211","Akira Kono","Japanese","Japanese","Male","0","0","",""
"4310","Hermann Nitsch","Austrian, born 1938","Austrian","Male","1938","0","Q651376","500097958.0"
"8378","Efim Mezhbarg","Russian, 1912–1937","Russian","Male","1912","1937","",""
"39640","Martin Maloney","","","","0","0","Q6776118","500057419.0"
"3401","Charles Lassiter","American, 1926–2005","American","Male","1926","2005","",""
"50040","Ray-Ban","American, founded 1937","American","","1937","0","",""
"4134","Seong Moy","American, born China.1921–2013","American","Male","1921","2013","Q7451573","500040906.0"
"7998","Lyn Godley","American, born 1956","American","Female","1956","0","",""
"3951","George Meunier","French, 1869–1942","French","Male","1869","1942","",""
"32769","Nikolai Sedelnikov","Russian, 1905–1994","Russian","Male","1905","1994","",""
"11068","Griscer Industries, Fort Wayne, IN","","","","0","0","",""
"7623","Una","Dutch, established 1992","Dutch","","1992","0","",""
"42822","Vladimir Ussachevsky","","","","0","0","",""
"43501","Liu Xiaodong","Chinese, born 1963","Chinese","Male","1963","0","",""
"48200","Fritz Kühn","German, 1910–1967","German","Male","1910","1967","",""
"5229","Wilhelm Schmid","Swiss, 1892–1971","Swiss","Male","1892","1971","",""
"28733","Rei Naito","Japanese, born 1961","Japanese","Female","1961","0","",""
"22547","Roger Riche","French, born 1930","French","Male","1930","0","",""
"27203","Zwelethu Mthethwa","South African, born 1960","South African","Male","1960","0","Q243830","500123972.0"
"75581","Tosh Matsumoto","American, 1920–2010","American","Male","1920","2010","",""
"329","Miquel Barcelo","Spanish, born 1957","Spanish","Male","1957","0","Q561930","500003657.0"
"5314","George H. Seeley","American, 1880–1955","American","Male","1880","1955","Q780677","500005579.0"
"49495","Joshua White","American, born 1942","American","Male","1942","0","",""
"36921","Auguste Belloc","French, 1800–1867","French","Male","1800","1867","",""
"8616","William E. Sauro/The New York Times","American, 1929–2001","American","Male","1929","2001","",""
"6190","Jan Voss","German, born 1936","German","Male","1936","0","",""
"5424","Michael Sigrin (formerly Michael Emanuel Cohen)","American","American","Male","0","0","",""
"69793","Robert Picault","French, 1919–2000","French","Male","1919","2000","",""
"9160","Unknown American Manufacturer","","American","","0","0","",""
"9641","Vitra International AG","","","","0","0","",""
"10164","Josiah Wedgwood & Sons Ltd., Stoke-on-Trent, England","","","","0","0","",""
"1258","Steven Cortright","American, born 1942","American","Male","1942","0","",""
"41954","Mick Haggerty","American","American","Male","0","0","",""
"2454","C. Haimovitz","American","American","","0","0","",""
"4577","Hippolyte Petitjean","French, 1854–1929","French","Male","1854","1929","Q539063","500024965.0"
"4456","Owo","German","German","","0","0","",""
"4166","Robert Munford","American, 1925–1991","American","Male","1925","1991","",""
"30081","Adam Dant","British, born 1967","British","Male","1967","0","",""
"39487","Armando Andrade Tudela","Peruvian, born 1975","Peruvian","Male","1975","0","",""
"6037","Reva Urban","American, 1925–1987","American","Female","1925","1987","",""
"48799","Peter Bankov","Russian (born Belarus), born 1969","Russian","Male","1969","0","",""
"11039","Best & Lloyd, Ltd., Birmingham, UK","established 1840","","","1840","0","",""
"28632","Isa Genzken","German, born 1948","German","Female","1948","0","Q462325","500097314.0"
"5711","Jock Sturges","American, born 1947","American","Male","1947","0","",""
"28550","assume vivid astro focus","","","","0","0","",""
"5336","Paul Seligman","American, born 1924","American","Male","1924","0","",""
"5035","Rossmann","Nationality unknown","Nationality unknown","","0","0","",""
"24144","Boris Voronetskii","","","Male","0","0","",""
"49660","Earl Rennison","American, born 1965","American","Male","1965","0","",""
"8678","Hans Gösta Thames","Swedish, born 1916","Swedish","Male","1916","0","",""
"8535","Fairchild Aerial Surveys, Inc.","","","","0","0","",""
"22753","Richard Meier & Partners, Architects","founded 1963","","","1963","0","",""
"31698","Gregory Green","American, born 1959","American","Male","1959","0","",""
"8401","Leo Marfurt","Belgian, born Switzerland. 1894–1977","Belgian","Male","1894","1977","",""
"4098","Masamitsu Moriwaki","Japanese, born 1924","Japanese","Male","1924","0","",""
"44655","Jonathas de Andrade","Brazilian, born 1982","Brazilian","Male","1982","0","",""
"24178","Boris Fridkin","","","Male","0","0","",""
"3780","Gino Marotta","Italian, 1935–2012","Italian","Male","1935","2012","",""
"3557","Francesca Lindh","Finnish, born Italy 1931","Finnish","Female","1931","0","",""
"36980","Walead Beshty","American, born England 1976","American","Male","1976","0","Q7961673","500128919.0"
"68040","Carlo Mollino","Italian, 1905–1973","Italian","Male","1905","1973","",""
"43062","Lourdes Portillo","Mexican, born 1944","Mexican","Female","1944","0","",""
"4051","Moline","Nationality unknown","Nationality unknown","","0","0","",""
"1071","Serge Charchoune","Russian, 1888–1975","Russian","Male","1888","1975","",""
"5253","Klaus A. Schnitzer","American, born 1944","American","Male","1944","0","",""
"32559","Berni Searle","South African, born 1964","South African","Female","1964","0","Q4894267",""
"2782","Peter Hutchinson","British, born 1930","British","Male","1930","0","Q2075842","500107080.0"
"32879","Martin Glanzman","American","American","","0","0","",""
"22614","Annelies De Leede","Nationality unknown","Nationality unknown","","0","0","",""
"544","Jyoti Bhatt","Indian, born 1934","Indian","Male","1934","0","",""
"22559","Apple Industrial Design Group","American","American","","0","0","",""
"48743","Leo Nilson","","","","0","0","",""
"5808","Jorge Tapia","Argentine, born 1940","Argentine","Male","1940","0","",""
"6394","Sven Wingquist","Swedish, 1876–1953","Swedish","Male","1876","1953","",""
"1324","Cudsen","British","British","","0","0","",""
"3991","Edward Millman","American, 1907–1964","American","Male","1907","1964","",""
"888","Richmond Burton","American, born 1960","American","Male","1960","0","",""
"4877","Maria Reuter","German, born 1929","German","Female","1929","0","",""
"3569","El Lissitzky","Russian, 1890–1941","Russian","Male","1890","1941","Q152233","500015156.0"
"4893","Georges Ribemont-Dessaignes","French, 1884–1974","French","Male","1884","1974","Q1393354","500064579.0"
"1298","Ralston Crawford","American, born Canada. 1906–1978","American","Male","1906","1978","Q3929822","500029588.0"
"37955","Helene Haasbauer-Wallrath","Swiss, 1885–1968","Swiss","Female","1885","1968","",""
"42478","Anna Persiani","","","Female","0","0","",""
"5569","Daniel Spoerri","Swiss, born Romania. 1930","Swiss","Male","1930","0","Q123487","500031201.0"
"1716","Elise (Elise Seeds Armitage)","American, 1902–1963","American","Female","1902","1963","",""
"40782","Dresdener Werkstätten für Handwerkskunst, Dresden, Germany","","","","0","0","",""
"2538","Shigeru Hatsuyama","Japanese, 1897–1973","Japanese","Male","1897","1973","",""
"4636","Ezio Pirali","Italian, born 1921","Italian","Male","1921","0","",""
"43459","Fernando Ortega","Mexican, born 1971","Mexican","Male","1971","0","",""
"24505","Werner Mantz","German, 1901–1983","German","Male","1901","1983","",""
"43343","Ryan Trecartin","American, born 1981","American","Male","1981","0","",""
"1119","Caldecot Chubb","American","American","Male","0","0","",""
"4005","Roger Minick","American, born 1944","American","Male","1944","0","",""
"74342","Kwame Brathwaite","American, born 1938","American","Male","1938","0","",""
"26589","Bob Olodort","American, born 1946","American","Male","1946","0","",""
"1128","Carlo Cisventi","Italian, born 1929","Italian","Male","1929","0","",""
"7107","Walter Sipser","American, born 1961","American","Male","1961","0","",""
"7403","Walter Ballmer","Swiss, born 1923","Swiss","Male","1923","0","",""
"4165","Janis Muncis","Latvian, 1886–1955","Russian","Male","1886","1955","",""
"781","Horace Bristol","American, 1908–1997","American","Male","1908","1997","",""
"75340","Simon Goldin","","","Male","0","0","",""
"6462","Theo Wujcik","American, 1936–2014","American","Male","1936","2014","",""
"32313","Sidney Lumet","American, born 1924","American","Male","1924","0","",""
"7086","John Fekner","American, born 1950","American","Male","1950","0","Q628282","500085220.0"
"2263","Zbigniew Gostomski","Polish, born 1932","Polish","Male","1932","0","",""
"4790","Bedri Rahmi","Turkish, 1913–1975","Turkish","Male","1913","1975","Q1965085","500123725.0"
"2946","Bernard Joubert","French, born 1946","French","Male","1946","0","",""
"9998","Hospitalsartikler A/S, Solberg, Denmark","","","","0","0","",""
"815","Colleen Browning","American, born 1923","American","Female","1923","0","",""
"3192","Gabriel Kohn","American, 1910–1975","American","Male","1910","1975","","500076832.0"
"30869","Ecke Bonk","Egyptian, born 1953","Egyptian","Male","1953","0","",""
"7000","Francois Deschamps","American, born 1946","American","Male","1946","0","",""
"23933","Beno Gordeziani","","","Male","0","0","",""
"2477","Jörg Hamburger","Swiss, born 1935","Swiss","Male","1935","0","",""
"23427","Margret Hildebrand","German, 1917–1998","German","Female","1917","1998","",""
"10421","Gittler Guitar Inc., New York, NY","","","","0","0","",""
"6403","Thomas W. Winstead","American, born 1918","American","Male","1918","0","",""
"8201","Bruce Pearson","American","American","Male","0","0","",""
"33218","Bernhard Fruehwirth","Austrian, born 1968","Austrian","Male","1968","0","",""
"11190","Tropi-Cal Company, Los Angeles, CA (now Fong Brothers Company, Los Angeles, CA)","","","","0","0","",""
"41145","Bernard Heidsieck","French, 1928–2014","French","Male","1928","2014","",""
"69891","Alain Jouffroy","French, 1928–2015","French","Male","1928","2015","",""
"5028","Seymour Rosofsky","American, 1924–1981","American","Male","1924","1981","",""
"5686","Frank D. Stratton","American","American","Male","0","0","",""
"29512","Jerry O'Leary","British, born 1976","British","Male","1976","0","",""
"5873","George A. Tice","American, born 1938","American","Male","1938","0","Q5545230","500037072.0"
"10149","The L.S. Starrett Co., Athol, MA","est. 1880","American","","1880","0","",""
"24045","Boris Titov","","","Male","0","0","",""
"38676","Rita Ackermann","Hungarian, born 1968","Hungarian","Female","1968","0","Q7336466",""
"9581","Sakase Adtech Co., Fukui, Japan","","Japanese","","0","0","",""
"37669","Lino Manfrotto","Italian, born 1936","Italian","Male","1936","0","",""
"38053","Mary Adshead","British, 1904–1995","British","Female","1904","1995","",""
"3916","Melendreras","Spanish","Spanish","","0","0","",""
