"ConstituentID","DisplayName","ArtistBio","Nationality","Gender","BeginDate","EndDate","Wiki QID","ULAN"
"69896","Claude Pélieu","French, 1934–2002","French","Male","1934","2002","",""
"23509","Vitalii Usenko","","","Male","0","0","",""
"4093","Morillon","French","French","","0","0","",""
"3851","E. Maunoury","French","French","","0","0","",""
"5137","Gilván Samico","Brazilian, born 1928","Brazilian","Male","1928","0","",""
"5902","Roland Topor","French, 1939–1997","French","Male","1938","1997","",""
"28931","Erika Gerzsenyi","American, born 1972","American","","1972","0","",""
"49428","Antonio Marasco","Italian, 1896–1975","Italian","Male","1896","1975","",""
"7127","Dan Stoenescu","American, born 1921","American","Male","1921","0","",""
"2877","Bernhard Jaeger","German","German","Male","0","0","",""
"33293","Spatial Information Design Lab","USA, est. 2004","American","","2004","0","",""
"41451","Jesus Barraza","American","","Male","0","0","",""
"7450","Jean Nouvel","French, born 1945","French","Male","1945","0","Q214317","500017717.0"
"5097","Anne Ryan","American, 1889–1954","American","Female","1889","1954","Q4768767","500020957.0"
"37621","Jan Tichy","Israeli, born Czech Republic 1974","Israeli","Male","1974","0","",""
"31433","Rob Voerman","Dutch, born 1966","Dutch","Male","1966","0","",""
"34873","Mark Magill","American, born 1952","American","Male","1952","0","",""
"41895","Roger Corman","American, born 1926","American","Male","1926","0","",""
"46717","F-Beat Records","est. 1979","","","1979","0","",""
"34802","John Evan Hughes","","","Male","0","0","",""
"7836","David Swedlow","American","American","Male","0","0","",""
"69261","Amy Congdon","British, born 1986","British","","1986","0","",""
"52","Rodolfo Abularach","Guatemalan, born 1933","Guatemalan","Male","1933","0","Q7357131","500118427.0"
"2320","Randall Green","American, born 1947","American","Male","1947","0","",""
"7499","Paul Balluriau","French, 1860–1917","French","Male","1860","1917","",""
"39882","Luigi Ghirri","Italian, 1943–1992","Italian","Male","1943","1992","",""
"7445","Johann Loetz","American, 1848–1933","American","Male","1848","1933","",""
"7870","Naomi Boretz","American, born 1935","American","Female","1935","0","",""
"3","Bill Arnold","American, born 1941","American","Male","1941","0","",""
"46718","Factory Records, Manchester","est. 1978","","","1978","0","",""
"1689","Eberhard Eggers","German, 1939–2004","German","Male","1939","2004","",""
"1693","Georg Ehrlich","British, born Austria. 1897–1966","British","Male","1897","1966","",""
"6792","Jordi Secall Roure","Spanish, 1932–2010","Spanish","Male","1932","2010","",""
"1440","Jérôme De Perlinghi","Belgian, born 1961","Belgian","Male","1961","0","",""
"6356","Metall-Arbeit Wiener Werkstätte","Austrian","Austrian","","0","0","",""
"6730","Arthur N. Christie","American, 1891–1980","American","","1891","1980","",""
"30927","Fritz Grohs","Austrian, 1955–2000","Austrian","Male","1955","2000","",""
"44904","Guillermo Bermúdez","Colombian, 1924–1995","Colombian","Male","1924","1995","",""
"41241","Takuma Nakahira","Japanese, born 1938","Japanese","Male","1938","0","",""
"41391","Georg Arndt","German","German","","0","0","",""
"3595","Adolph Loos","Austrian, 1870–1933","Austrian","Male","1870","1933","",""
"1338","Charles H. Currier","American, 1851–1938","American","Male","1851","1938","",""
"46990","Natalie Czech","German, born 1976","German","Female","1976","0","",""
"651","David Bomberg","British, 1890–1957","British","Male","1890","1957","Q734355","500014864.0"
"1436","G. D. De Monfried","French, 1856–1929","French","Male","1856","1929","Q517792","500010450.0"
"4337","Noury","Czech","Czech","","0","0","",""
"26482","Alex Moulton Bicycles, England","established 1958","British","","1958","0","",""
"30938","Noritoshi Hirakawa","Japanese, born 1960","Japanese","Male","1960","0","",""
"29705","Mansilla+Tuñón, Arquitectos, Madrid","founded 1992","","","1992","0","",""
"7281","Mark Sanders","British, born 1956","British","Male","1956","0","",""
"5005","K.O.S. (Kids of Survival)","founded 1982","American","","1982","0","",""
"3592","Robert Longo","American, born 1953","American","Male","1953","0","Q1250139","500004035.0"
"6488","Tad Yamashiro","American, born 1930","American","Male","1930","0","",""
"26156","npk industrial design b.v.","Dutch, established 1979","Dutch","","1979","0","",""
"29661","Arnolfo di Cambio, Italy","","","","0","0","",""
"2741","Peter Howson","British, born 1958","British","Male","1958","0","Q711799","500063340.0"
"7164","Corrado Aroldi","Italian, born 1936","Italian","Male","1936","0","",""
"75465","Romuald Hazoumè","Beninese, born 1962","Beninese","Male","1962","0","",""
"23568","Valentina Khodasevich","","","Female","0","0","",""
"214","Egmont Arens","American, 1888–1966","American","Male","1888","1966","Q1298270","500125347.0"
"1489","Jorge Demirjian","Argentine, born 1932","Argentine","Male","1932","0","",""
"47368","Jochen Wermann","","","Male","0","0","",""
"5010","Osvaldo Romberg","Argentine, born 1938","Argentine","Male","1938","0","",""
"33078","Benjamin Aranda","American, born 1973","American","Male","1973","0","",""
"2712","Pieter Holstein","Dutch, born 1934","Dutch","Male","1934","0","",""
"6077","Kees van Dongen","French, 1877–1968","French","Male","1877","1968","Q170345","500005833.0"
"7687","Barbara Blondeau","American, 1938–1974","American","Female","1938","1974","",""
"38246","Ernestine White","South African, born 1976","South African","Female","1976","0","",""
"164","Jeremy Anderson","American, 1921–1982","American","Male","1921","1982","",""
"28478","Einar Hareide","Norwegian, born 1959","Norwegian","Male","1959","0","",""
"47063","Orlando Garcia","American, born Colombia, 1975","Colombian","Male","1975","0","",""
"3600","Antonio López García","Spanish, born 1936","Spanish","Male","1936","0","Q1257924","500027198.0"
"10909","Kaplan/Aronson, New York, NY","","","","0","0","",""
"9632","Neuzeughammer Ambosswerk, Austria","","","","0","0","",""
"2340","Franco Grignani","Italian, 1908–1999","Italian","Male","1908","1999","Q1442595","500054808.0"
"785","Gottfried Brockmann","German, 1903–1983","German","Male","1903","1983","Q1471465","500076076.0"
"34804","Shu Lea Cheang","Taiwanese, born 1954","Taiwanese","Female","1954","0","Q3482619","500123007.0"
"486","Christian Bérard","French, 1902–1949","French","Male","1902","1949","Q1079125","500032124.0"
"22921","Franz Schulze","","","Male","0","0","",""
"36422","Francesco Cangiullo","Italian, 1884–1977","Italian","Male","1884","1977","",""
"34333","Z Corporation","USA","American","","0","0","",""
"954","Federico Cantú","Mexican, 1908–1989","Mexican","Male","1908","1989","Q932167","500118518.0"
"29876","Coosje van Bruggen","American, born the Netherlands. 1942–2009","American","Female","1942","2009","",""
"5621","Milly Steger","German, 1881–1948","German","Female","1881","1948","",""
"32652","Jeremy Blake","American, 1971–2007","American","Male","1971","2007","Q3177301","500114629.0"
"4838","June Redfern","British, born 1951","British","Female","1951","0","",""
"43433","Art Hazelwood","American, born 1961","","Male","1961","0","",""
"36957","Karlheinz Stockhausen","German, 1938–2007","German","Male","1938","2007","",""
"24427","Edmund Collein","German, 1906–1992","German","Male","1906","1992","Q1286116","500007043.0"
"2350","Laura Grisi","Italian, 1939–2017","Italian","Female","1939","2017","",""
"72893","Lou Reed","","","","0","0","",""
"1926","Jean Follett","American, 1917–1991","American","Female","1917","1991","",""
"23528","Lado Gudiashvili","Georgian, 1896–1980","Georgian","Male","1896","1980","Q1694168","500005759.0"
"1412","Stuart Davis","American, 1892–1964","American","Male","1892","1964","Q704588","500115507.0"
"26617","Álvaro Barrios","Colombian, born 1945","Colombian","Male","1945","0","",""
"6847","Wenda Von Weise","American, born 1941","American","Female","1941","0","",""
"5344","Artemio Sepulveda","Mexican, born 1935","Mexican","Male","1935","0","",""
"915","Marcelle Cahn","French, 1895–1981","French","Female","1895","1981","",""
"26470","Alejandro Ruiz","Argentine, born 1958","Argentine","Male","1958","0","",""
"28636","Bruno Gironcoli","Austrian, 1936–2010","Austrian","Male","1936","2010","",""
"8886","J. Sawade","","","","0","0","",""
"34848","Greg Durbin","American, born 1950","American","Male","1950","0","",""
"74781","Alexei Gutnov","Russian, 1937–1986","Russian","Male","1937","1986","",""
"24430","Marjorie Content","American, 1895–1984","American","Female","1895","1984","",""
"36856","Kinya Tagawa","Japanese, born 1976","Japanese","Male","1976","0","",""
"131908","Haël Workshops for Art Pottery","Marwitz, Germany, founded 1923","German","","1923","0","",""
"3350","Thomas Lamb","American, 1898–1988","American","Male","1898","1988","",""
"7574","Ortner & Ortner","Austrian, founded 1987","Austrian","","1987","0","",""
"26263","Duracell International Inc., Bethel, Connecticut","American, founded 1944","American","","1944","0","",""
"6870","Daniel Rohn","American","American","Male","0","0","",""
"10563","Lightolier Inc., Jersey City, NJ","","","","0","0","",""
"10776","Oluce, Milan, Italy","","","","0","0","",""
"31344","Michael Hvorecky","Slovak, born 1976","Slovak","Male","1976","0","",""
"7186","Antonio Macchi Cassia","Italian, born 1937","Italian","Male","1937","0","",""
"1736","Michael English","British, 1941–2009","British","Male","1941","2009","",""
"30984","Dorit Margreiter","Austrian, born 1967","Austrian","Female","1967","0","Q1245386",""
"19663","Nelson Savinon","","","Male","0","0","",""
"28650","Chris Hammerlein","American, born 1962","American","Male","1962","0","",""
"9604","The Gorham Co., Providence, RI","","","","0","0","",""
"9703","U.S. Armor Corporation","USA","American","","0","0","",""
"10559","Dansk Forsolvnings Anstalt, Copenhagen","","","","0","0","",""
"8631","Times Photo Service","","","","0","0","",""
"38478","Tobias Frere-Jones","American, born 1970","American","Male","1970","0","Q257862",""
"593","Camilo (Jésus Sanchez Urteaga) Blas","Peruvian, 1903–1985","Peruvian","Male","1903","1985","",""
"23430","Laguiole","","","","0","0","",""
"72286","Teresa Margolles","Mexican, born 1963","Mexican","Female","1963","0","",""
"36236","Olaf Martin Peder Væring","Norwegian, 1837–1906","Norwegian","Male","1837","1906","",""
"46480","Jerry Harrison","American, born 1949","American","Male","1949","0","",""
"29720","Javier Sanjuan","","","","0","0","",""
"1673","Josef Eberz","German, 1880–1942","German","Male","1880","1942","Q1704514","500001465.0"
"32375","John Sturgeon","American, born 1946","American","Male","1946","0","","500061446.0"
"4174","Reiko Tanabe","Japanese, born 1934","Japanese","Female","1934","0","",""
"215","Tamotsu Arikawa","Japanese","Japanese","Male","0","0","",""
"1487","René Demeurisse","French, 1894–1962","French","Male","1894","1962","",""
"33370","Christopher Blizzard","American, born 1973","American","","1973","0","",""
"35541","Kit Galloway","American, born 1948","American","Male","1948","0","",""
"5462","Birgit Skiöld","Swedish, 1923–1982","Swedish","Female","1923","1982","",""
"6735","Agnes Lyall","American, 1908–2013","American","Female","1908","2013","",""
"28661","John Hodany","American, born 1974","American","Male","1974","0","",""
"2953","Dora Jung","Finnish, 1906–1980","Finnish","Female","1906","1980","Q11856286",""
"37866","Sara Greenberger Rafferty","American, born 1978","American","Female","1978","0","",""
"40559","Mathias Poledna","Austrian, born 1965","Austrian","Male","1965","0","",""
"5098","Robert Ryman","American, 1930–2019","American","Male","1930","2019","Q640936","500118752.0"
"6303","Roger Welch","American, born 1946","American","Male","1946","0","",""
"11137","Plastics, Inc., St. Paul, MN","","American","","0","0","",""
"28138","Richard Dupont","American, born 1968","American","Male","1968","0","",""
"27331","Johan Niegeman","Dutch, 1902–1977","Dutch","Male","1902","1977","",""
"23944","Anna Ostroumova-Lebedeva","","","Female","0","0","",""
"5471","John Sloan","American, 1871–1951","American","Male","1871","1951","Q861756","500014645.0"
"6583","Gilberto Zorio","Italian, born 1944","Italian","Male","1944","0","Q477899","500088858.0"
"44","Robert Abel","American, born 1937","American","Male","1937","0","Q7341326",""
"10134","Baker Furniture, Inc., Grand Rapids, MI","est. 1890","American","","1890","0","",""
"42637","Yervant Gianikian","Italian, born 1942","Italian","Male","1942","0","",""
"6298","Ernest Weissman","Nationality unknown","Nationality unknown","Male","0","0","",""
"48813","Željko Koprolčec","Croatian","Croatian","","0","0","",""
"22618","Lise Anne Couture","Canadian, born 1959","Canadian","Female","1959","0","",""
"10422","Riedel Crystal, Kufstein, Austria","","","","0","0","",""
"524","M. Berthaud","French","French","","0","0","",""
"2258","François Gos","French, born 1880","French","Male","1880","0","",""
"5982","Anne Turyn","American, born 1954","American","Female","1954","0","",""
"1907","Barry Flanagan","British, 1941–2009","British","Male","1941","2009","Q257113","500017504.0"
"27792","Martín Ruiz de Azúa","Spanish, born 1965","Spanish","Male","1965","0","",""
"31960","Jorge Macchi","Argentine, born 1963","Argentine","Male","1963","0","",""
"9358","Knoll Textiles, New York, NY","est. 1947","","","1947","0","",""
"41797","Oscar Muñoz","Colombian, born 1951","Colombian","Male","1951","0","",""
"3041","Ernst Keller","Swiss, 1891–1968","Swiss","Male","1891","1968","",""
"4180","Catherine Murphy","American, born 1946","American","Female","1946","0","Q19609858","500040908.0"
"23416","Jose Burges","American, born 1971","American","Male","1971","0","",""
"6599","Sean Kalish","American, born 1981","American","Male","1981","0","",""
"6504","Yoshi","Japanese","Japanese","Male","0","0","",""
"28058","Avery Dennison","USA","American","","0","0","",""
"1684","John Paul Edwards","American, 1883–1968","American","Male","1883","1968","",""
"1829","Idelle L. Feinberg","American, born 1932","American","Female","1932","0","",""
"67887","Paul Mpagi Sepuya","American, born 1982","American","Male","1962","0","",""
"41620","Tom Chomont","American, 1942–2010","American","Male","1942","2010","",""
"849","Stephen Buckley","British","British","Male","0","0","Q20200829","500033027.0"
"6662","G. de Latenay","French, 1859–1943","French","Male","1859","1943","",""
"7050","Nikos Hadjikyriakos-Ghika","Greek, 1906–1994","Greek","Male","1906","1994","",""
"35538","Katsuhiro Yamaguchi","Japanese, born 1928","Japanese","Male","1928","0","",""
"7036","Barbara Jaffe","American, born 1942","American","Female","1942","0","",""
"2518","Claudia Hart","American, born 1955","American","Female","1955","0","",""
"7471","Hélène Delprat","German, born 1957","German","Female","1957","0","",""
"2991","Anatoli Lvovich Kaplan","Russian, 1902–1980","Russian","Male","1902","1980","Q338350","500013148.0"
"6213","Marcelle Wahl","French, 1888–1974","French","Female","1888","1974","",""
"9224","Nikon (Nippon Kogaku K.K.), Tokyo","Japanese, established 1917","Japanese","","1917","0","",""
"23757","Georgi Shlikht","","","Male","0","0","",""
"26545","Melinda Morey","American, born 1963","American","Female","1963","0","",""
"7378","Roger Tallon","French, 1929–2011","French","Male","1929","2011","",""
"42858","Janice Kerbel","Canadian, born 1969","Canadian","Female","1969","0","",""
"24265","Mikhail Maslianenko","","","Male","0","0","",""
"6131","Anita Ventura","American","American","Female","0","0","",""
"1535","Jane Dickerman","American","American","Female","0","0","",""
"11060","Cooper Canada Ltd., Toronto","","","","0","0","",""
"41165","Julius Kaufmann","German, 1885–","German","","1885","0","",""
"37178","Paul Nadar","French, 1856–1939","French","Male","1856","1939","Q4141511","500027123.0"
"69821","Pádraig Timoney","Irish, born 1968","Irish","Male","1968","0","",""
"18963","John Wilson","American, 1922–2015","American","Male","1922","2015","",""
"24130","Ir Shtemberg","","","","0","0","",""
"2264","Werner Gothein","German, 1890–1968","German","Male","1890","1968","",""
"1547","Jim Dine","American, born 1935","American","Male","1935","0","Q531234","500028463.0"
"752","Troy Brauntuch","American, born 1954","American","Male","1954","0","Q7846772","500003205.0"
"3772","Marino Marini","Italian, 1901–1980","Italian","Male","1901","1980","Q703980","500031294.0"
"1500","André Derain","French, 1880–1954","French","Male","1880","1954","Q156272","500004535.0"
"41934","Chuck Jones","American, 1912–2002","American","Male","1912","2002","",""
"36956","Dieter Schnebel","German, born 1930","German","Male","1930","0","",""
"49543","Arnold Hardy","American, 1922–2007","American","","1922","2007","",""
"24106","L. Epple","","","","0","0","",""
"7576","Elizabeth Alford","American, born 1967","American","Female","1967","0","",""
"34065","Pere Portabella","Spanish, born 1929","Spanish","Male","1929","0","",""
"2746","Patriz Hüber","German, 1878–1902","German","Male","1878","1902","",""
"39741","Kati London","American, born 1976","American","Female","1976","0","",""
"4095","Berthe Morisot","French, 1841–1895","French","Female","1841","1895","Q105320","500029669.0"
"1756","Elliott Erwitt","American, born France 1928","American","Male","1928","0","Q284360","500084345.0"
"6526","Adja Yunkers","American, born Latvia. 1900–1983","American","Male","1900","1983","Q4683136","500013967.0"
"6456","Fritz Wotruba","Austrian, 1907–1975","Austrian","Male","1907","1975","Q695289","500015353.0"
"68340","Susan Te Kahurangi King","New Zealander, born 1951","New Zealander","Female","1951","0","",""
"5103","Eero Saarinen","American, born Finland. 1910–1961","American","Male","1910","1961","Q167073","500006141.0"
"46358","Jean-Philippe Toussaint","Belgian, born 1957","Belgian","Male","1957","0","",""
"1556","Juan Carlos Distéfano","Argentine, born 1933","Argentine","Male","1933","0","",""
"10152","Western Electric, New York, NY","","","","0","0","",""
"46779","Parlophone Records","founded 1896","","","1896","0","",""
"46967","Jan Mach","Czech, born 1943","Czech","","1943","0","",""
"3141","Vera Klement","American, born Poland. 1929","American","Female","1929","0","",""
"23720","Grigorii Miller","","","Male","0","0","",""
"10042","Tyke Corporation, Chicago, IL","","","","0","0","",""
"170","Monika Andersson","Swedish, born 1957","Swedish","Female","1957","0","",""
"11786","Max Dalang A.G., Zürich","1920–1940","Swiss","","1920","1940","",""
"5627","Saul Steinberg","American, born Romania. 1914–1999","American","Male","1914","1999","Q432856","500005873.0"
"2422","John Gutmann","American, born Germany. 1905–1998","American","Male","1905","1998","Q216229","500033208.0"
"690","Michael P. Bosniak","American","American","Male","0","0","",""
"69817","Paddy Johnson","","","Female","0","0","",""
"4510","Jürgen Partenheimer","German, born 1947","German","Male","1947","0","Q679765","500110724.0"
"1844","Frances Felten","American, 1905–1976","American","Female","1905","1976","",""
"7684","Equipo Crónica","Spanish artist's group, active 1964–1981","Spanish","Male","1964","1981","",""
"27240","Erwin Pfrang","German, born 1951","German","Male","1951","0","",""
"1282","Clement Cowles","British","British","Male","0","0","",""
"5745","Mutsumi Suzuki","Japanese, born 1942","Japanese","Male","1942","0","",""
"9168","Alfred H. Barr, Jr.","American, 1902–1981","American","Male","1902","1981","Q711362","500241556.0"
"6981","H. Scott Orr","British","British","Male","0","0","",""
"10","Irene Aronson","American, born Germany 1918","American","Female","1918","0","Q19748568","500042413.0"
"33117","Loop, pH","UK, est. 2003","British","","2003","0","",""
"9905","Frantz Hingelberg, Aarhus, Denmark","","","Male","0","0","",""
"6974","Deborah Kass","American, born 1952","American","Female","1952","0","",""
"5151","Barbara Sandler","American, born 1943","American","Female","1943","0","",""
"1863","Roger C. Ferri","American, 1949–1991","American","Male","1949","1991","",""
"1661","Stephen Durkee","American, born 1939","American","Male","1939","0","",""
"33001","Michele Gauler","German, born 1973","German","Female","1973","0","",""
"27765","Matthias Megyeri","German, born 1973","German","Male","1973","0","",""
"4401","Amado Mauprivez Oliver","Catalan Spanish, 1896–1996","Spanish","Male","1896","1996","",""
"41752","Robert Wilhite","American, born 1946","American","Male","1946","0","",""
"8160","Stefano Giovannoni","Italian, born 1954","Italian","Male","1954","0","",""
"34886","Paul Dougherty","American, born 1953","American","Male","1953","0","",""
"7178","Popovi Da","American, 1931–1971","American","Male","1931","1971","",""
"11166","Poul Jeppesen, Denmark","","","Male","0","0","",""
"29620","Winka Dubbeldam","Dutch, born 1966","Dutch","Female","1966","0","",""
"8681","Dario Montagni","Italian, born 1929","Italian","Male","1929","0","",""
"46213","Eric Rosenbaum","American, born 1979","American","Male","1979","0","",""
"39095","Franciszka Themerson","British, born Poland. 1907–1988","British","Female","1907","1988","",""
"1701","Louis Michel Eilshemius","American, 1864–1941","American","Male","1864","1941","Q6687104","500030951.0"
"6781","Francisco Corzas","Mexican, 1936–1983","Mexican","Male","1936","1983","",""
"7842","Jonathan Seliger","American, born 1955","American","Male","1955","0","",""
"46485","Ronald Clyne","American, 1925–2006","American","Male","1925","2006","",""
"4662","Patrick Poirier","French, born 1942","French","Male","1942","0","Q17399227","500006732.0"
"8233","John Heartfield (born Helmut Herzfeld)","German, 1891–1968","German","Male","1891","1968","Q168671","500018521.0"
"9983","Unifor S.p.A., Turate, Italy","","","","0","0","",""
"5263","Rudolf Schoofs","German","German","Male","0","0","Q824916","500000523.0"
"5503","Janet Sobel","American, born Ukraine. 1894–1968","American","Female","1894","1968","Q6153610",""
"40428","Elliot Caplan","American","American","","0","0","",""
"24648","Pavel Zal’tsman","","","Male","0","0","",""
"8349","Shirin Neshat","Iranian, born 1957","Iranian","Female","1957","0","Q262413","500114658.0"
"2374","George Grosz","American, born Germany. 1893–1959","American","Male","1893","1959","Q107194","500014558.0"
"6608","Robin Chu","British, born 1951","British","","1951","0","",""
"4301","Palle Nielson","Danish, 1920–2005","Danish","Male","1920","2005","",""
"4479","Panamarenko","Belgian, 1940–2019","Belgian","Male","1940","2019","Q567023","500048189.0"
"7651","David Goldes","American, born 1947","American","Male","1947","0","",""
"69886","Jean-Jacques Lévêque","","","Male","0","0","",""
"42516","Ido Bruno","Israeli, born 1963","Israeli","Male","1963","0","",""
"95","Alastair (Hans H. Voight)","German, 1887–1969","German","Male","1887","1969","",""
"10651","Droog Design, the Netherlands","","","","0","0","",""
"5989","Jack Tworkov","American, born Poland. 1900–1982","American","Male","1900","1982","Q320821","500009670.0"
"7826","Jeff Wall","Canadian, born 1946","Canadian","Male","1946","0","Q550428","500101667.0"
"38014","Sylvia Sleigh","American, born Wales. 1916–2010","British","Female","1916","2010","",""
"32299","Fritz Lang","Austrian, born Austria–Hungary (Vienna). 1890–1976","Austrian","Male","1890","1976","Q19504","500225320.0"
"37360","Matthias Sauerbruch","German, born 1955","German","Male","1955","0","",""
"29685","Juan Domingo Santos","Spanish, born 1961","Spanish","Male","1961","0","",""
"28074","Skystreme UK, Ltd.","UK","British","","0","0","",""
"31442","Yang Fudong","Chinese, born 1971","Chinese","Male","1971","0","",""
"6288","Lawrence Weiner","American, born 1942","American","Male","1942","0","Q680192","500013081.0"
"26958","Earle Dickson","American, 1891–1936","American","Male","1891","1936","",""
"5559","Eugene Speicher","American, 1883–1962","American","Male","1883","1962","Q15503771","500003881.0"
"8052","Dominique Perrault","French, born 1953","French","Male","1953","0","",""
"12608","David Lougée","French","French","Male","0","0","",""
"8596","Bill Parsons / Nancy Palmer Agency","Nationality unknown","Nationality unknown","Male","0","0","",""
"10276","Salviati & C., Venice, Italy","","","","0","0","",""
"17816","Richard Benson","American, 1943–2017","American","Male","1943","2017","Q7324110","500124345.0"
"2423","Renato Guttuso","Italian, 1912–1987","Italian","Male","1912","1987","Q381277","500022749.0"
"27233","William E. Massie","American, born 1962","American","Male","1962","0","",""
"44898","John Van Saun","","","","0","0","",""
"26661","Agnès Varda","French, born Belgium. 1928–2019","French","Female","1928","2019","",""
"351","D. F. Barry","American, 1854–1934","American","Male","1854","1934","",""
"28874","Wade Guyton","American, born 1972","American","Male","1972","0","Q3564983","500122494.0"
"10772","Fratelli Chiminello","Italy","","","0","0","",""
"6362","Bjorn Wiinblad","Danish, 1918–2006","Danish","Male","1918","2006","",""
"47606","Crimony","USA, est. 1986","","","0","0","",""
"762","Joseph Breitenbach","American, born Germany. 1896–1984","American","Male","1896","1984","Q1704370","500037093.0"
"8220","Alessandro Magris","Italian, born 1941","Italian","Male","1941","0","",""
"28195","Christiane Baumgartner","German, born 1967","German","Female","1967","0","Q1082620",""
"33025","Ammar Eloueini","French, born Lebanon 1968","French","Male","1968","0","Q4747181","500257956.0"
"35507","Francesc Torres","Spanish, born 1948","Spanish","Male","1948","0","",""
"4400","Nathan Oliveira","American, 1928–2010","American","Male","1928","2010","Q3336745","500028137.0"
"37708","Infinitoy, San Mateo, CA; now Alex Brands, USA","","","","0","0","",""
"703","Firmin Bouisset","French, 1859–1925","French","Male","1859","1925","",""
"3853","Alfred H. Maurer","American, 1868–1932","American","Male","1868","1932","Q1387251","500025666.0"
"9286","Anoishi Saw Manufacturing Co., Japan","","","","0","0","",""
"74933","Rasheed Araeen","Pakistani and British, born 1935","Pakistani","Male","1935","0","",""
"4270","Bea Nettles","American, born 1946","American","Female","1946","0","Q4875664","500069996.0"
"46793","Steve McGarry","British, born 1953","British","","1953","0","",""
"26932","Murray Broom","New Zealander, born 1955","New Zealander","Male","1955","0","",""
"8007","Santina Bonini","Italian, born 1961","Italian","Female","1961","0","",""
"16","Cristobal Arteche","Spanish, 1900–1964","Spanish","Male","1900","1964","",""
"33069","Nhem Ein","Cambodian, born 1959","Cambodian","Male","1959","0","",""
"4497","Mimi Parent","Canadian, 1924–2005","Canadian","Female","1924","2005","",""
"1331","José Alfonso Cuni","Nationality unknown","Nationality unknown","Male","0","0","",""
"43087","Katô Tarô","Japanese","Japanese","","0","0","",""
"3797","Ezio Martinelli","American, 1913–1981","American","Male","1913","1981","Q5423300","500333118.0"
"9780","Porzellanfabrik, Arzberg, Germany","","","","0","0","",""
"46965","Smiljan Radić","Chilean, born 1965","Chilean","Male","1965","0","",""
"22563","Harman Kardon Co.","American, established 1953","American","","1953","0","",""
"26883","Unimark International Corporation, New York","American, established 1964","American","","1964","0","",""
"11201","Archent Limited, Sheffield, England","","","","0","0","",""
"5366","Ben Shahn","American, born Lithuania. 1898–1969","American","Male","1898","1969","Q695239","500005524.0"
"2439","Dimitri Hadzi","American, 1921–2006","American","Male","1921","2006","Q16017415","500056031.0"
"6950","Peter Cook","British, born 1936","British","Male","1936","0","Q1249215","500004775.0"
"4293","Ben Nicholson","British, 1894–1982","British","Male","1894","1982","Q281637","500005137.0"
"10014","Mutual Sunset Lamp Mfg. Co., New York, NY","","","","0","0","",""
"10951","Cocco, Italy","","","","0","0","",""
"43438","Manya Kuzemchenko","American, born 1984","","Female","1984","0","",""
"24029","Il'ia Mashkov","Russian, 1881–1944","Russian","Female","1881","1944","",""
"2247","David Gordon","American, born 1936","American","Male","1936","0","",""
"10726","OXO International, New York, NY","","","","0","0","",""
"12318","Sergei Bobrov","Russian, 1889–1971","Russian","Male","1889","1971","",""
"49860","Stanko Kristl","born 1922","","","1922","0","",""
"9036","Rosenthal Porzellan A.G., Selb, Germany","","","","0","0","",""
"68077","Richard Malone","Irish, founded 2015","Irish","","2015","0","",""
"22596","Maarten Van Severen","Belgian, 1956–2005","Belgian","Male","1956","2005","Q1409014","500244113.0"
"35514","Pablo Lavin","Chilean, born 1948","Chilean","Male","1948","0","",""
"74135","Christopher Rollen","","","Male","0","0","",""
"3195","Jurriaan Kok","Dutch, 1861–1919","Dutch","Male","1861","1919","",""
"10685","Newton Plastics, Newton Upper Falls, MA","","","","0","0","",""
"29511","John Grimley","American, born 1971","American","Male","1971","0","",""
"654","Bona","Italian, born 1926","Italian","Female","1926","0","",""
"41201","Arthur Goetz","German, 1885–","German","Male","1885","0","",""
"1727","August Endell","German, 1871–1925","German","Male","1871","1925","Q62351","500001173.0"
"32253","Shalom Gorewitz","American, born 1949","American","Male","1949","0","",""
"42011","Bernhard Höke","","","","0","0","",""
"5682","Lou Stoumen","American, born 1917","American","Male","1917","0","Q6686914","500129351.0"
"5435","Louis Silverstein","American, 1919–2011","American","Male","1919","2011","",""
"48280","Hal Missingham","Australian, 1906–1994","Australian","Male","1906","1994","",""
"45461","Jakub Szczęsny","Polish, born 1973","Polish","Male","1973","0","",""
"5791","William Henry Fox Talbot","British, 1800–1877","British","Male","1800","1877","Q299565","500021449.0"
"3830","Bruno Mathsson","Swedish, 1907–1988","Swedish","Male","1907","1988","Q321453","500333302.0"
"8192","Eberhard Havekost","German, 1967–2019","German","Male","1967","2019","",""
"34812","Alex Weil","American, born 1951","American","Male","1951","0","",""
"6221","Sandy Walker","American, born 1942","American","Female","1942","0","",""
"40732","Henri Gerbault","French, 1863–1930","French","Male","1863","1930","",""
"2833","Shuji Ishii","Japanese","Japanese","Male","0","0","",""
"6742","Wilfred M. Zogbaum","American, 1915–1965","American","Male","1915","1965","",""
"5293","Kurt Schwitters","German, 1887–1948","German","Male","1887","1948","Q155158","500026542.0"
"2472","Yozo Hamaguchi","Japanese, 1909–2000","Japanese","Male","1909","2000","",""
"6256","Yoshio Watanabe","Japanese, 1907-2000","Japanese","Male","1907","2000","",""
"6247","William Warnecke","American, 1881–1939","American","Male","1881","1939","",""
"131688","Koos Vorrink","Dutch, 1891–1955","Dutch","Male","1891","1955","",""
"8067","Robert Adamson","British, 1821–1848","British","Male","1821","1848","Q509636","500010587.0"
