ObjectID,Title,ConstituentID,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,URL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
405232,"Publicité pour le dératiseur, Villejuif",[8595],1906,Gelatin silver print,"Approx. 3 9/16 × 5 1/2"" (9 × 14 cm)",Acquired through the generosity of Jon L. Stryker and Committee on Photography Fund,472.2019.199,Photograph,Photography,,Y,http://www.moma.org/collection/works/405232,,,,,,,,,
9509,Plate (folio 44) from LITRES,[28],1968,,"irreg. composition  3 1/8 x 2 1/4"" (7.9 x 5.7 cm)",Mary Ellen Meehan Fund,21.1988.14,Illustrated Book,Drawings & Prints,1988-01-19,N,,,,,7.9,,,5.7,,
22152,In-text plate (page 134) from THE WORKS,[879],1893,,"composition  4 13/16 x 6 7/16"" (12.2 x 16.4 cm)",The Louis E. Stern Collection,719.1964.17,Illustrated Book,Drawings & Prints,1964-10-06,N,,,,,12.2,,,16.4,,
179410,plant,"[45528, 45529, 45530, 45531]",2011,Digital cinema,17 min.,Gift of the Knight Foundation,F2014.21,Video,Film,2014-02-18,Y,http://www.moma.org/collection/works/179410,,,,,,,,,
63448,En Bloc,"[7808, 18700, 8078, 540, 4907, 3628, 6191, 5042, 6332, 4671, 40396, 40397, 40398, 40399, 40400, 24409, 36955, 5095, 760, 4474]",1969,Wood cabinet with fourteen drawers containing objects in various media,"overall (cabinet): 45 1/16 x 18 x 15 3/16"" (114.5 x 45.7 x 38.5 cm)",Gift of Christopher Gray,167.1985.1-20,Multiple,Drawings & Prints,1985-06-04,Y,http://www.moma.org/collection/works/63448,,38.5,,114.5,,,45.7,,
69805,Untitled from American Abstract Artists,[1617],1937,One from a portfolio of thirty-one lithographs,"composition: 9 5/8 × 6 13/16"" (24.4 × 17.3 cm); sheet: 11 15/16 × 9 1/8"" (30.3 × 23.1 cm)",Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,480.1986.1,Print,Drawings & Prints,1987-01-15,Y,http://www.moma.org/collection/works/69805,,,,24.4,,,17.3,,
203715,Ellsworth Kelly - Tablet 1948-1973,"[3048, 32840]",2003,Silkscreen,"50 1/2 × 35 1/4"" (128.3 × 89.5 cm)",Gift of the Ellsworth Kelly Studio,755.2016,Design,Architecture & Design,2016-06-10,N,,,0,,128.2702565,,,89.53517907,,
31902,From the Air,"[3881, 3179]",1979,Illustrated book with one etching and six photolithographs,"plate  5 5/8 x 3 5/8"" (14.3 x 9.2 cm)
page  8 1/2 x 6 1/8"" (21 x 15.6 cm)",Gift of Lily Auchincloss,1107.1979,Illustrated Book,Drawings & Prints,1979-12-04,N,,,,,14.3,,,9.2,,
10249,Pictorial ornament (page 164) from POÈSIES ANTILLAISES,[3832],1946,,"irreg. composition  7 13/16 x 5 7/8"" (19.8 x 15 cm)",Acquired by exchange,31.1973.129,Illustrated Book,Drawings & Prints,1973-01-04,N,,,,,19.8,,,15,,
84036,Féral Benga,[24495],1930,Gelatin silver print,"8 15/16 × 6 11/16"" (22.7 × 17 cm)",Thomas Walther Collection. Gift of Thomas Walther,1771.2001,Photograph,Photography,2001-12-13,N,,,,,22.7,,,17,,
75476,Untitled,[6147],1962,Lithograph,"irreg composition  16 1/4 x 20 1/8"" (41.2 x 51.1 cm)
sheet  16 5/16 x 20 1/8"" (41.4 x 51.1 cm)","Gift of Kleiner, Bell & Co.",1068.1967,Print,Drawings & Prints,1969-12-04,Y,http://www.moma.org/collection/works/75476,,,,41.2,,,51.1,,
144386,"Die Aktion, vol. 6, no. 18/19",[41150],1916,Periodical with one woodcut (cover) by František Bílek,"page (each approx.): 12 1/8 x 9 1/8"" (30.8 x 23.2 cm)",Committee on Prints and Illustrated Books Fund and The Library Council,947.2010.181,Periodical,Drawings & Prints,2010-11-10,Y,http://www.moma.org/collection/works/144386,,,,30.8,,,23.2,,
47312,St. George and the Dragon,[824],1936,Gelatin silver print,"6 3/4 × 9 3/8"" (17.1 × 23.8 cm)",Gift of James Johnson Sweeney,171.1942,Photograph,Photography,1942-03-18,Y,http://www.moma.org/collection/works/47312,,,,17.1,,,23.8,,
88424,Untitled (Lots of little drawings) from the series Time of My Life,[25523],1992,"Gouache, crayon, pen and ink and pencil on brown notebook paper","10 5/8 x 8 3/8"" (27 x 21.3 cm)",Gift of David Teiger in honor of Agnes Gund,410.2002.11a-b,Drawing,Drawings & Prints,2002-12-10,Y,http://www.moma.org/collection/works/88424,,,,26.9876,,,21.2725,,
27746,"WEEDING AND PRUNING THE VINEYARD (in-text plate, volume I, page 116) from LES GÉORGIQUES",[3697],1908,,"composition  3 9/16 x 4 5/8"" (9.1 x 11.8 cm)",The Louis E. Stern Collection,904.1964.A35,Illustrated Book,Drawings & Prints,1964-10-06,N,,,,,9.1,,,11.8,,
64245,"The Old Hotel Royal, Dieppe",[5414],1894,Etching,"plate: 4 5/16 x 6 3/4"" (11 x 17.1 cm); sheet: 6 5/16 x 9 5/16"" (16 x 23.7 cm)",Purchase,198.1957,Print,Drawings & Prints,1957-10-09,Y,http://www.moma.org/collection/works/64245,,,,11,,,17.1,,
162608,"Weissenhof Apartment House, ""The Dwelling"" Exhibition, Stuttgart, Germany (Second floor plan)",[438],1926,Ink on print,"16 1/2 x 25"" (41.9 x 63.5 cm)","Mies van der Rohe Archive, gift of the architect
",MR4.41,Mies van der Rohe Archive,Architecture & Design,,Y,http://www.moma.org/collection/works/162608,,,,41.91008382,,,63.500127,,
127561,Still from Disappearing Music for Face,"[5403, 21398]",1965,Gelatin silver print,"sheet: 8 1/8 x 10"" (20.6 x 25.4 cm)",The Gilbert and Lila Silverman Fluxus Collection Gift,2444.2008.9,Photograph,Drawings & Prints,2008-10-08,Y,http://www.moma.org/collection/works/127561,,0,,0,,,0,,
13395,Cover from Mirskontsa (Worldbackwards),[2229],1912,"Collaged cover from an illustrated book with twenty-seven lithographs (fifteen with lithographed manuscript text), seven rubber-stamped texts, five lithographed manuscript texts, and collaged cover","composition (irreg.): 3 3/4 × 5 1/16"" (9.5 × 12.8 cm); cover: 7 3/8 × 6 1/16"" (18.8 × 15.4 cm)",Purchase,202.1977.1,Illustrated Book,Drawings & Prints,1977-05-03,Y,http://www.moma.org/collection/works/13395,,,,9.5,,,12.8,,
176475,3 Configurations in Anticipation of the Equinox Sunset,"[38024, 4108, 8247]",1971,Gelatin silver print,"6 11/16 × 9 3/4"" (17 × 24.7 cm)",Gift of the Roy Lichtenstein Foundation in honor of Jennifer Winkworth and Kynaston McShine and in memory of Harry Shunk and János Kender,1018.2013.307,Photograph,Photography,2013-10-24,Y,http://www.moma.org/collection/works/176475,,0,,17.78003556,,,25.4000508,,
74698,Untitled,[4530],1964,Lithograph,"composition and sheet: 30 × 22 3/8"" (76.2 × 56.9 cm)",John B. Turner Fund,900.1969,Print,Drawings & Prints,1969-10-28,Y,http://www.moma.org/collection/works/74698,,,,76.2,,,56.9,,
49676,"San Juan, Puerto Rico",[2002],1979,Gelatin silver print,"8 5/8 × 12 15/16"" (21.9 × 32.8 cm)",Horace W. Goldsmith Fund through Robert B. Menschel,259.1995,Photograph,Photography,1995-06-15,N,,,,,21.9,,,32.8,,
172292,The Grooming of Narcissus,[111],1974,"Portfolio of three screenprints, 1 collage",,Purchase,207.1976.1,Print,Drawings & Prints,1976-05-11,N,,,,,,,,,,
11243,The Second Staircase (From the Barzini Poems) (folio 6 verso) from Stamped Indelibly,[3707],1967,One from an illustrated book with fifteen rubber stamps,"composition (irreg.): 6 7/8 × 5 3/16"" (17.5 × 13.1 cm); sheet: 9 1/2 × 6 1/2"" (24.2 × 16.5 cm)",John B. Turner Fund,94.1968.7,Illustrated Book,Drawings & Prints,1968-02-05,Y,http://www.moma.org/collection/works/11243,,,,17.5,,,13.1,,
384,"Parc de la Villette Project, Paris, France (Jogging Track)",[6953],1982,Color pencil on tracing paper,"11 3/4 x 16 1/2"" (29.8 x 41.9 cm)",Gift of the architect in honor of Philip Johnson,357.1996.9,Architecture,Architecture & Design,1996-09-25,Y,http://www.moma.org/collection/works/384,,,,29.8451,,,41.9101,,
86512,Untitled,[1921],1951,,,Purchase,93.1952.4,Print,Drawings & Prints,1952-05-20,N,,,,,,,,,,
73454,The Elemental (L'Elémentaire) from Phenomena (Les Phénomènes),[1633],1958,Portfolio of eighteen lithographs,"composition (see child records): dimensions vary; sheet (each approx.): 25 x 17 11/16"" (63.5 x 45 cm)",Gift of Mr. and Mrs. Ralph F. Colin,719.1965.1-18,Print,Drawings & Prints,1965-11-09,Y,http://www.moma.org/collection/works/73454,,,,63.5,,,45,,
299400,<<ZRÊ=ZLÊ>> N° 375 from Alphabet Bété,[30876],1991,"Colored pencil, pencil, and ballpoint pen on board","3 7/8 × 5 7/8"" (9.8 × 14.9 cm)",CAAC - The Pigozzi Collection. Gift of Jean Pigozzi,104.2019.381,Drawing,Drawings & Prints,2019-04-04,Y,http://www.moma.org/collection/works/299400,,,,,,,,,
84126,Untitled,[5988],1972,"Rubber stamp, crayon, graphite, and ink on paper","61 1/2 x 78 1/2"" (156.2 x 199.4 cm)",Gift of UBS,126.2002,Drawing,Drawings & Prints,2002-04-09,Y,http://www.moma.org/collection/works/84126,,,,156.2103,,,199.3904,,
32406,In-text plate (folio 10) from A Pythagorean Notebook,[2906],1965,One from an illustrated book with twenty lithographs,"composition (irreg.): 22 7/16 × 16 9/16"" (57 × 42.1 cm); page: 22 5/8 × 16 9/16"" (57.5 × 42.1 cm)","Gift of Kleiner, Bell & Co.",1699.1967.9,Illustrated Book,Drawings & Prints,1969-12-04,Y,http://www.moma.org/collection/works/32406,,,,57,,,42.1,,
51741,"San Francisco, California (""Bop City"")",[3373],1951,"Gelatin silver print, printed 1965","8 × 7 9/16"" (20.4 × 19.3 cm)",Purchase,360.1995,Photograph,Photography,1995-06-15,Y,http://www.moma.org/collection/works/51741,,,,20.4,,,19.3,,
37506,Untitled,[7920],1995,Watercolor on paper,"13 x 17"" (33 x 43.2 cm)",Gift of the artist,597.1998,Drawing,Drawings & Prints,1998-10-29,Y,http://www.moma.org/collection/works/37506,,,,33,,,43.2,,
6037,British World War II Poster,[23390],1939,Poster,,Gift of Mrs. John Carter,279.1943,Design,Architecture & Design,1943-05-12,N,,,,,,,,,,
26468,First state of plate 4 (folio 32) from QUATRE HISTOIRES DE BLANC ET NOIR,[3302],1926,,"composition  8 x 6 1/16"" (20.4 x 15.4 cm)","Gift of Mr. and Mrs. Alfred H. Barr, Jr.",850.1966.33,Illustrated Book,Drawings & Prints,1967-02-07,N,,,,,20.4,,,15.4,,
46432,Untitled,[2559],1940,Dye transfer print,"14 1/8 × 11 3/8"" (35.9 × 28.9 cm)",Gift of Nicholas Ház,112.194,Photograph,Photography,1940-04-05,N,,,,,35.9,,,28.9,,
107310,The Dominatrix Sleeps Tonight,[32182],1984,"Video (color, sound)",3:36 min.,Gift of Streetwise Records,490.1986,Video,Media and Performance,1986-01-02,Y,http://www.moma.org/collection/works/107310,,,,,,,,,216
28438,Plate (page 48) from LES FLEURS DU MAL,[3832],1944,"Photolithograph, printed in color","composition  10 11/16 x 8 7/16"" (27.1 x 21.5 cm)",The Louis E. Stern Collection,929.1964.9,Illustrated Book,Drawings & Prints,1964-10-06,N,,,,,27.1,,,21.5,,
30454,Plate (page 130) from Cirque de l'étoile filante (The Shooting Star Circus),[5053],1938,Wood engraving from an illustrated book with seventy-four wood engravings and seventeen aquatint and etchings (eleven with drypoint),"composition: 11 7/8 × 7 7/8"" (30.2 × 20 cm); page (irreg.): 17 5/16 × 13 3/16"" (44 × 33.5 cm)",The Louis E. Stern Collection,1043.1964.69,Illustrated Book,Drawings & Prints,1964-10-06,Y,http://www.moma.org/collection/works/30454,,,,30.2,,,20,,
174295,"April 2, 2013 - April 11, 2013",[44638],2013,"Latex, synthetic polymer paint, enamel, and lacquer on canvas","84 x 72"" (213.4 x 182.9 cm)",Fund for the Twenty-First Century,1204.2013,Painting,Painting & Sculpture,2013-12-09,Y,http://www.moma.org/collection/works/174295,,0,,213.3604267,,,182.8803658,,
57985,Panorama at Tangkoo,[416],1860,Albumen silver print,"8 5/16 × 88 1/8"" (21.1 × 223.8 cm)",Acquired through the generosity of Shirley C. Burden and the Estate of Vera Louise Fraser,1277.1974,Photograph,Photography,1974-12-04,N,,,,,21.1,,,223.8,,
75267,Untitled,[922],1946,Lithograph,"composition: 14 13/16 x 11 1/4"" (37.6 x 28.6 cm); sheet: 19 5/16 x 15 11/16"" (49 x 39.9 cm)",Gift of the artist,1028.1969,Print,Drawings & Prints,1969-12-04,Y,http://www.moma.org/collection/works/75267,,,,37.6,,,28.6,,
88436,Untitled (Yellow haired girl with sideways mouth) from the series Time of My Life,[25523],1992,Crayon and pencil on graph paper,"7 x 2 3/4"" (17.8 x 7 cm)",Gift of David Teiger in honor of Agnes Gund,410.2002.23,Drawing,Drawings & Prints,2002-12-10,N,,,,,17.78,,,6.985,,
154546,Untitled from A is an Alphabet,"[41400, 6246]",1953,One from a portfolio of 26 offset lithographs,"composition: 8 9/16 x 4 7/16"" (21.7 x 11.3 cm); sheet: 9 7/16 x 6"" (24 x 15.2 cm)",Gift of Gabriel Austin,248.1996.7,Print,Drawings & Prints,1996-05-21,Y,http://www.moma.org/collection/works/154546,,,,21.7,,,11.3,,
19211,"Duplicate of plate from folio 100 (supplementary suite, plate 91) from LA VILLE",[3814],1925,,"composition  6 3/8 x 4 7/16"" (16.2 x 11.3 cm)",Purchase,587.1949.193,Illustrated Book,Drawings & Prints,1949-09-29,N,,,,,16.2,,,11.3,,
190692,Highrise of Homes project,[7570],1981,Ink on mylar,"36 x 48"" (91.4 x 121.9 cm)",Gift of the architect,717.2015.8,Architecture,Architecture & Design,2015-06-04,Y,http://www.moma.org/collection/works/190692,,,,91.44018288,,,121.9202438,,
96381,Untitled,[3118],1977,"Watercolor on transparentized paper
","7 x 8"" (17.8 x 20.3 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2081.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/96381,,,,17.78,,,20.32,,
57242,"Kiane Zawadi/Euphonium Player, Brooklyn, NY",[5478],1990,Gelatin silver print,"13 9/16 × 9 1/16"" (34.4 × 23 cm)",Lois and Bruce Zenkel Fund,880.1995,Photograph,Photography,1995-12-14,Y,http://www.moma.org/collection/works/57242,,,,34.4,,,23,,
194758,Telephone from Alan Cristea Gallery Twentieth Anniversary Portfolio,[48317],2015,"Linoleum cut from a portfolio of three aquatints (one with carborundum relief), one carborundum relief, one chromogenic color print, three digital prints, four etchings (two with chine collé, one with embossing), one linoleum cut, one lithograph, three screenprints, two woodcuts, and two polymer gravures (one with woodcut)","composition: 3 15/16 × 7 1/16"" (10 × 18 cm); sheet: 10 7/8 × 13 3/8"" (27.7 × 34 cm)","Gift of Alan Cristea Gallery, London, in honor of Alan Cristea",705.2015.9,Print,Drawings & Prints,2015-06-03,Y,http://www.moma.org/collection/works/194758,,,,10,,,18,,
82844,Smelting on the River Blythe (Suffolk),[1724],1888,Photogravure,"7 13/16 × 11 7/16"" (19.8 × 29.1 cm)",Purchase,39.1989.6,Photograph,Photography,1989-03-09,N,,,,,19.8,,,29.1,,
188577,"The Living Need Light, The Dead Need Music","[37485, 48188, 48189, 47102]",2014,"Video (color, sound)",25:15 min.,Committee on Media and Performance Art Funds,1124.2014,Video,Media and Performance,2014-12-18,Y,http://www.moma.org/collection/works/188577,,,,,,,,,1515
34708,Untitled (After Poussin),[5858],1964,Oil on printed paper,"10 7/8 x 18 1/8"" (27.5 x 46 cm)",Gift of Lillian L. and Jack I. Poses,143.1971,Drawing,Drawings & Prints,1971-03-30,Y,http://www.moma.org/collection/works/34708,,,,27.5,,,46,,
161255,Mystery Flux Animal from Fluxkit,[21398],1969,"Glass bottle with offset label and plastic lid, containing unknown object","overall: 1 1/2 × 1 1/2 × 2 9/16"" (3.8 × 3.8 × 6.5 cm)",The Gilbert and Lila Silverman Fluxus Collection Gift,2903.2008.25,Multiple,Drawings & Prints,2008-10-08,N,,,6.5,,3.8,,,3.8,,
47671,Untitled,[3716],1931,Gelatin silver print,"11 3/8 × 8 13/16"" (28.9 × 22.4 cm)",Gift of James Thrall Soby,180.1941,Photograph,Photography,1941-01-16,Y,http://www.moma.org/collection/works/47671,,,,28.9,,,22.4,,
61767,The Immaculate Conception,[313],1947,Etching and aquatint,"plate: 19 3/4 x 15 7/8"" (50.2 x 40.3 cm); sheet: 23 1/8 x 16 7/8"" (58.7 x 42.8 cm)",Purchase,99.1949,Print,Drawings & Prints,1949-03-24,Y,http://www.moma.org/collection/works/61767,,,,50.2,,,40.3,,
49277,"Dance Hall, New York",[1830],1953,Gelatin silver print,"7 3/4 × 11 7/8"" (19.7 × 30.2 cm)",Gift of the artist,233.1993,Photograph,Photography,1993-06-01,Y,http://www.moma.org/collection/works/49277,,,,19.7,,,30.2,,
173880,Untitled from Large Illumination Drawings,[34908],1972,Colored crayon on paper,"19 x 24"" (48.3 x 61 cm)",The Modern Women's Fund,648.2013.6,Drawing,Drawings & Prints,2013-05-23,Y,http://www.moma.org/collection/works/173880,,0,,48.26009652,,,60.96012192,,
15437,"Variant of plate from folio 12 verso (supplementary suite, plate 7) from LE STANZE OSCURE",[4590],1965,"Etching and aquatint, printed in color","plate  3 13/16 x 3 13/16"" (9.7 x 9.7 cm)",Monroe Wheeler Fund,314.1966.B07,Illustrated Book,Drawings & Prints,1966-05-10,N,,,,,9.7,,,9.7,,
91368,Untitled Xerox Cut-Out (Study for Oozewald),[7817],1989,Cut printed paper in artist's frame,"11 x 8 1/2"" (27.9 x 21.6 cm) sheet",Purchase,150.2004,Drawing,Drawings & Prints,2004-05-11,Y,http://www.moma.org/collection/works/91368,,,,27.9401,,,21.59,,
74201,Portrait of S. (Bildnis S.),[5242],1911,Lithograph,"composition (irreg.): 15 11/16 x 13 3/8"" (39.8 x 34 cm); sheet: 19 3/4 x 16 3/4"" (50.2 x 42.5 cm)",Purchase,804.1956,Print,Drawings & Prints,1956-12-19,Y,http://www.moma.org/collection/works/74201,,,,39.8,,,34,,
127916,Fluxfilms,"[36940, 40461, 40462, 6191, 40463, 4913, 1874, 756, 2934, 21398, 4410, 5403, 34459, 6269]",1966,16mm film,,The Gilbert and Lila Silverman Fluxus Collection Gift,2452.2008.1-21.a-c,Film,Drawings & Prints,2008-10-08,N,,,,,,,,,,
3160,Target Pistol (model 103),[10383],1956,Steel with walnut grip,"16 x 5 3/4"" (40.6 x 14.6 cm)",Gift of the manufacturer,273.1962.a-b,Design,Architecture & Design,1962-11-07,N,,,,,,40.6,,14.6,,
64949,Rudolf Rittner as Florian Geyer (Rudolf Rittner als Florian Geyer),[1243],1924,Drypoint,"Plate 8 1/4 x 5 7/8"" (21.0 x 15.0 cm) Sheet 13 9/16 x 10 5/8"" (34.5 x 26.9 cm)",Given anonymously,237.1952,Print,Drawings & Prints,1952-11-07,Y,http://www.moma.org/collection/works/64949,,,,21,,,15,,
49574,Rayograph,[3716],1922,Gelatin silver print (photogram),"8 15/16 × 6 3/4"" (22.7 × 17.2 cm)",Purchase,253.1935.5,Photograph,Photography,1935-11-12,Y,http://www.moma.org/collection/works/49574,,,,22.7,,,17.2,,
17399,Double page in-text plate (pages 28 and 29) from A TRAVEL BOOK,[3791],1976,,"irreg composition  7 3/4 x 18 11/16"" (19.7 x 47.5 cm)",,455.1978.16,Illustrated Book,Drawings & Prints,1978-05-22,N,,,,,19.7,,,47.5,,
193712,Farmer from Kuchhausen,[5145],1951,Gelatin silver print,"10 3/16 × 7 3/8"" (25.8 × 18.7 cm)",Acquired through the generosity of the family of August Sander,472.2015.80,Photograph,Photography,2015-05-28,Y,http://www.moma.org/collection/works/193712,,,,,,,,,
102211,Morisawa 10 Poster,[30299],1996,Offset lithograph,"28 3/4 x 40 9/16"" (73 x 103 cm)",Gift of the designer,458.2006,Design,Architecture & Design,2006-09-01,Y,http://www.moma.org/collection/works/102211,,,,73.0251,,,103,,
400314,Folio 24 from Mirskontsa (Worldbackwards),"[12225, 5811, 2229, 6106, 3389]",1912,"Lithographed manuscript text from an illustrated book with twenty-seven lithographs (thirteen with lithographed manuscript text), six rubber-stamped texts, five lithographed manuscript texts, and collaged cover","page (each approx.): 7 1/2 × 5 13/16"" (19 × 14.7 cm); overall (closed): 7 1/2 × 6 1/16 × 1/4"" (19 × 15.4 × 0.6 cm)",Gift of The Judith Rothschild Foundation,35.2001.25,Illustrated Book,Drawings & Prints,2001-01-24,Y,http://www.moma.org/collection/works/400314,,,,19,,,14.7,,
127890,Artaud,[34708],2007,Chromogenic color print,"64 × 48"" (162.6 × 121.9 cm)",Fund for the Twenty-First Century,556.2009.x1-x2,Photograph,Photography,2009-05-11,N,,,,,162.5603251,,,121.9202438,,
135126,Untitled form Planetarische Folklore,[6109],1964,One from a portfolio of six screenprints,"composition: 24 3/4 x 23 11/16"" (62.9 x 60.2 cm); sheet: 25 1/2 x 24 5/16"" (64.8 x 61.8 cm)",Larry Aldrich Fund,671.1965.1,Print,Drawings & Prints,1965-10-07,N,,,,,62.9,,,60.2,,
1021,"Hanselmann House, Fort Wayne, Indiana","[2308, 22731, 22732, 22733, 22734, 22735]",1967,Wood and paint,"4 3/4 x 16 1/2 x 8 1/4"" (12.1 x 41.9 x 21 cm)",Gift of Mr. and Mrs. Robert M. Meltzer,398.1982,Architecture,Architecture & Design,1982-10-27,Y,http://www.moma.org/collection/works/1021,,20.955,,12.065,,,41.9101,,
177469,Spear,[37440],1963,Painted wood and metal wire,"1 3/16"" x 10' 6"" (3 x 320 cm)",Committee on Painting and Sculpture Funds,5.2014,Installation,Painting & Sculpture,2014-02-04,Y,http://www.moma.org/collection/works/177469,,0,,3.016256033,,,320.0406401,,
172334,"Scopes of Blue, Red, Yellow",[1687],1974,Portfolio of six screenprints,,Purchase,245.1974.6,Print,Drawings & Prints,1974-04-23,N,,,,,,,,,,
41296,Intérieur (Somme),[229],1900,Gelatin silver printing-out-paper print,"Approx. 6 1/2 × 8 1/2"" (16.5 × 21.6 cm)",Abbott-Levy Collection. Partial gift of Shirley C. Burden,1.1969.3174,Photograph,Photography,1968-03-06,Y,http://www.moma.org/collection/works/41296,,,,,,,,,
144721,"Higher, Fading Away (plate facing page 88) from Potsdamer Platz oder Die Nächte des neuen Messias. Ekstatische Visionen (Potsdamer Platz or The Nights of the New Messiah. Ecstatic Visions)",[3130],1919,One from an illustrated book with ten offset lithograph reproductions,"composition (irreg.): 5 3/8 × 4"" (13.6 × 10.1 cm); page (each): 8 × 5 5/16"" (20.3 × 13.5 cm)",Abby Aldrich Rockefeller Fund,384.1951.10,Illustrated Book,Drawings & Prints,1951-05-24,Y,http://www.moma.org/collection/works/144721,,,,13.6,,,10.1,,
47685,Untitled,[17697],1946,Gelatin silver print,"11 1/2 × 10 1/4"" (29.3 × 26.1 cm)",Gift of the artist,180.1974.15,Photograph,Photography,1974-04-02,N,,,,,29.3,,,26.1,,
299185,<<KI>> N° 161 from Alphabet Bété,[30876],1991,"Colored pencil, pencil, and ballpoint pen on board","3 7/8 × 5 7/8"" (9.8 × 14.9 cm)",CAAC - The Pigozzi Collection. Gift of Jean Pigozzi,104.2019.166,Drawing,Drawings & Prints,2019-04-04,Y,http://www.moma.org/collection/works/299185,,,,,,,,,
62390,"Night Seascape, Ionian Sea, Santa Cesarea (for Parkett no. 46)",[5721],1990,"Multiple of gelatin silver print, housed in wooden box with felt covering and silver-plated knob","composition  2 1/16 x 1 9/16"" (5.2 x 4 cm)
porftfolio  6 1/4 x 5 x 1 13/16"" (4.6 x 15.8 x 12.8 cm)","Riva Castleman Endowment Fund, Lily Auchincloss Fund, and Gift of Parkett",128.1998.2a-b,Print,Drawings & Prints,1998-03-05,Y,http://www.moma.org/collection/works/62390,,,,5.2,,,4,,
18699,"BARTLEBY, THE SCRIVENER, plate 177 (folio 68) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",[369],1959,"Wood engraving, printed in black","irreg composition  3 11/16 x 5 1/2"" (9.3 x 14 cm)",John B. Turner Fund,574.1966.62,Illustrated Book,Drawings & Prints,1966-11-03,N,,,,,9.3,,,14,,
103489,"Untitled for the Museum in Progress project Symposia: Art, Society and Media","[30876, 31062]",1995,"Lithograph, offset printed","sheet: 18 1/2 x 12 3/8"" (47 x 31.5 cm)",Linda Barth Goldstein Fund,514.2006.68,Print,Drawings & Prints,2006-06-01,N,,,,,47,,,31.5,,
19884,Avtografy,"[23599, 23600, 23601, 23602, 23353]",1919,,"Page: 11 13/16 x 9"" (30 x 22.8 cm)",Gift of The Judith Rothschild Foundation,646.2001,Illustrated Book,Drawings & Prints,2001-01-24,N,,,,,30,,,22.8,,
49154,Untitled,[1398],1959,Gelatin silver print,"6 3/4 × 10"" (17.1 × 25.4 cm)",Gift of the artist,228.1964,Photograph,Photography,1964-03-10,Y,http://www.moma.org/collection/works/49154,,,,17.1,,,25.4,,
73098,"Nude IX (Akt IX) (plate, preceding p. 65) from the periodical Das Kunstblatt, vol. 2, no. 3 (Mar 1918)",[5271],1918,Woodcut,"composition: 5 1/8 x 7 3/16"" (13 x 18.2 cm); page: 8 9/16 x 11 1/4"" (21.8 x 28.5 cm)",Transferred from the Museum Library,682.1949,Print,Drawings & Prints,1949-09-29,Y,http://www.moma.org/collection/works/73098,,,,13,,,18.2,,
2359,Beocord VX 5000 Video Cassette Recorder,[6943],1989,"Steel, aluminum, and plastic","3 1/4 x 21 1/4 x 11 3/4"" (8.2 x 54 x 29.8 cm)",Gift of the manufacturer,168.1991,Design,Architecture & Design,1991-06-04,Y,http://www.moma.org/collection/works/2359,,29.8451,,8.2,,,53.9751,,
144329,"Die Aktion, vol. 4, no. 22",[-1],1914,Periodical with reproduction on cover,"page (each approx.): 12 1/8 x 9 1/8"" (30.8 x 23.2 cm)",Committee on Prints and Illustrated Books Fund and The Library Council,947.2010.124,Periodical,Drawings & Prints,2010-11-10,N,,,,,30.8,,,23.2,,
85420,Costume design for the ballet The Cave of Sleep,[5821],1941,Gouache on paper,"14 5/8 × 11 1/2"" (37.1 × 29.2 cm)",Gift of the artist,64.1942.4,Drawing,Drawings & Prints,1942-01-01,Y,http://www.moma.org/collection/works/85420,,,,37.1475743,,,29.21005842,,
6616,London Passenger Transport Board poster,[1719],1900,Poster,,Gift of G. E. Kidder Smith,410.1943,Design,Architecture & Design,1943-05-12,N,,,,,,,,,,
59948,Untitled from Five Plates,[3758],1973,"Etching from a portfolio of five etchings, four with aquatint","plate: 27 5/8 x 19 5/8"" (70.2 x 49.8cm); sheet: 39 3/4 x 29 9/16"" (101 x 75.1cm)",Gift of a friend,14.1975.5,Print,Drawings & Prints,1975-01-07,Y,http://www.moma.org/collection/works/59948,,,,70.2,,,49.8,,
169538,Draft C of the expanded edition of Prospectus 1998-2010. Forty-two works by Ben Kinmont,[41829],,"laser printout, printed in black ink with handwritten notes and edits in pencil and blue and red ink, and in black ink on the verso of the final page, on white paper and one sheet of light blue paper",,Fund for the Twenty-First Century,72.2013.477,Print,Drawings & Prints,2013-02-07,N,,,,,,,,,,
2345,Wind from the Cloud Wall Hanging,[7065],1992,Stainless steel wire,"87 1/2 x 115 x 4"" (222.3 x 292.1 x 10.2 cm)",Gift of the designer,165.1993,Design,Architecture & Design,1993-05-04,Y,http://www.moma.org/collection/works/2345,,,10.2,222.3,,,292.1006,,
